,A,B,C,D,E
4.0,-3.7181284945488374e-06,-9.940115114872173e-05,0.00010311927964327056,-8.075860719968012e-05,8.075860719968012e-05
4.015505,-3.632653314306176e-06,-9.917872557836226e-05,0.00010281137889266844,-8.025928922798076e-05,8.025928922798076e-05
4.064495,-3.3752779245492145e-06,-9.846782530150066e-05,0.00010184310322604988,-7.870184400922317e-05,7.870184400922317e-05
4.1,-3.2002228575708516e-06,-9.79455092811073e-05,0.00010114573213867816,-7.759201691814711e-05,7.759201691814711e-05
4.115505,-3.126653688036073e-06,-9.771570323743173e-05,0.00010084235692546781,-7.711227748415912e-05,7.711227748415912e-05
4.164495,-2.905128636794834e-06,-9.698339438572898e-05,9.988852302252381e-05,-7.561590056591771e-05,7.561590056591771e-05
4.2,-2.75445734410038e-06,-9.644728539428483e-05,9.920174273838521e-05,-7.45495904175261e-05,7.45495904175261e-05
4.215505,-2.691135772965096e-06,-9.621188654834197e-05,9.890302232130706e-05,-7.408866183580529e-05,7.408866183580529e-05
4.264495,-2.500467394089507e-06,-9.546353586523447e-05,9.796400325932399e-05,-7.265095869576682e-05,7.265095869576682e-05
4.3,-2.3707834104489567e-06,-9.491726890742236e-05,9.728805231787133e-05,-7.162645916633064e-05,7.162645916633064e-05
4.315505,-2.31628202900893e-06,-9.467780088026373e-05,9.699408290927267e-05,-7.118360385280957e-05,7.118360385280957e-05
4.364495,-2.1521722342053794e-06,-9.391798034442298e-05,9.607015257862837e-05,-6.980227385922369e-05,6.980227385922369e-05
4.4,-2.0405521948991005e-06,-9.33646501631727e-05,9.54052023580718e-05,-6.881794553092434e-05,6.881794553092434e-05
4.415505,-1.993642421095083e-06,-9.312240960375604e-05,9.511605202485113e-05,-6.839245482262056e-05,6.839245482262056e-05
4.464495,-1.8523918114801757e-06,-9.235500806850271e-05,9.42073998799829e-05,-6.706528755279815e-05,6.706528755279815e-05
4.5,-1.7563195531721013e-06,-9.179724507109322e-05,9.355356462426533e-05,-6.611955529030913e-05,6.611955529030913e-05
4.515505,-1.7159439366243707e-06,-9.15533335636318e-05,9.326927750025618e-05,-6.571074831131319e-05,6.571074831131319e-05
4.564495,-1.5943684100662728e-06,-9.078165282735576e-05,9.237602123742203e-05,-6.44356200144785e-05,6.44356200144785e-05
4.6,-1.5116782508997169e-06,-9.022168842231159e-05,9.173336667321131e-05,-6.35269704444129e-05,6.35269704444129e-05
4.615505,-1.4769266356303676e-06,-8.997703994340364e-05,9.145396657903401e-05,-6.313419301634162e-05,6.313419301634162e-05
4.664495,-1.372285610022228e-06,-8.920387741999256e-05,9.057616303001479e-05,-6.190906321517785e-05,6.190906321517785e-05
4.7,-1.3011135303458648e-06,-8.864360024002978e-05,8.994471377037565e-05,-6.103604230436803e-05,6.103604230436803e-05
4.715505,-1.2712025378437155e-06,-8.839900478556216e-05,8.967020732340588e-05,-6.0658665899539524e-05,6.0658665899539524e-05
4.764495,-1.18113717230248e-06,-8.762672464171028e-05,8.880786181401276e-05,-5.948157412498994e-05,5.948157412498994e-05
4.8,-1.1198787955317261e-06,-8.706772892249074e-05,8.818760771802247e-05,-5.864278485372426e-05,5.864278485372426e-05
