0	1610	0.07403
0	1620	0.076191
0	1630	0.077368
0	1640	0.078412
0	1650	0.083268
0	1660	0.087972
0	1670	0.082916
0	1680	0.084603
0	1690	0.088627
0	1700	0.089958
0	1710	0.085465
0	1720	0.083618
0	1730	0.079582
0	1740	0.076555
0	1750	0.076713
0	1760	0.077122
0	1770	0.077764
0	1780	0.077321
0	1790	0.077131
0	1800	0.080065
0	1810	0.079747
0	1820	0.078561
0	1830	0.072199
0	1840	0.072464
0	1850	0.073167
0	1860	0.072017
0	1870	0.070326
0	1880	0.069574
0	1890	0.066461
0	1900	0.068211
0	1910	0.064587
0	1920	0.065944
0	1930	0.065794
0	1940	0.065465
0	1950	0.063952
0	1960	0.06646
0	1970	0.069753
0	1980	0.073406
0	1990	0.078531
0	2000	0.078485
0	2010	0.080166
0	2020	0.073487
0	2030	0.073381
0	2040	0.072742
0	2050	0.071887
0	2060	0.072601
0	2070	0.074655001
0	2080	0.079082011
0	2090	0.080532111
0	2100	0.087326908
0	2110	0.094026071
0	2120	0.098100231
0	2130	0.100166932
0	2140	0.103931474
0	2150	0.1044507
0	2160	0.09876393
0	2170	0.105618393
0	2180	0.113383401
0	2190	0.121008748
0	2200	0.128789
0	2210	0.129028748
0	2220	0.127335401
0	2230	0.127364393
0	2240	0.12692693
0	2250	0.1258807
0	2260	0.125617474
0	2270	0.129801932
0	2280	0.127028231
0	2290	0.124417071
0	2300	0.122977908
0	2310	0.122850111
0	2320	0.120651011
0	2330	0.118863001
0	2340	0.11451
0	2350	0.113401
0	2360	0.110355
0	2370	0.109805
0	2380	0.109649
0	2390	0.112637
0	2400	0.115223
0	2410	0.122765
0	2420	0.127855
0	2430	0.128219
0	2440	0.124213
0	2450	0.120752
0	2460	0.1181
0	2470	0.127827
0	2480	0.13296
0	2490	0.138905
0	2500	0.141962
0	2510	0.133709
0	2520	0.130683
0	2530	0.126407
0	2540	0.125555
0	2550	0.119439
0	2560	0.125949
0	2570	0.130495
0	2580	0.131403
0	2590	0.128546
0	2600	0.125797
0.0333	1610	0.075978
0.0333	1620	0.072919
0.0333	1630	0.076831
0.0333	1640	0.079647
0.0333	1650	0.082197
0.0333	1660	0.088071
0.0333	1670	0.082732
0.0333	1680	0.085203
0.0333	1690	0.087162
0.0333	1700	0.085808
0.0333	1710	0.0833
0.0333	1720	0.081501
0.0333	1730	0.078713
0.0333	1740	0.077032
0.0333	1750	0.077802
0.0333	1760	0.075811
0.0333	1770	0.081043
0.0333	1780	0.079116
0.0333	1790	0.076675
0.0333	1800	0.077311
0.0333	1810	0.079024
0.0333	1820	0.078213
0.0333	1830	0.075396
0.0333	1840	0.074195
0.0333	1850	0.072038
0.0333	1860	0.068264
0.0333	1870	0.067362
0.0333	1880	0.070676
0.0333	1890	0.066867
0.0333	1900	0.069285
0.0333	1910	0.066966
0.0333	1920	0.063408
0.0333	1930	0.064838
0.0333	1940	0.065995
0.0333	1950	0.064483
0.0333	1960	0.06981
0.0333	1970	0.07173
0.0333	1980	0.074912
0.0333	1990	0.075457
