,A,B,C,D,E
2.964495,1.1716669177244227e-05,0.0006242376451309613,0.00036404568569135636,0.0003055023032562936,0.0006944976967439682
3.0,1.1108997052626594e-05,0.0006204261219707802,0.00036846488097615367,0.0003011942119172871,0.000698805788082973
3.015505,1.0853614935849138e-05,0.0006187601321131656,0.0003703862529505459,0.0002993319747119044,0.0007006680252883557
3.064495,1.0084630633552813e-05,0.000613492334219609,0.00037642303514639835,0.00029352338660552235,0.0007064766133947371
3.1,9.561602388035989e-06,0.0006096725021614459,0.00038076589545007664,0.0002893842179440991,0.0007106157820561585
3.115505,9.341792962750052e-06,0.0006080042905900782,0.0003826539164467302,0.00028759500010396987,0.0007124049998962879
3.164495,8.679922038996385e-06,0.0006027347792345454,0.00038858529872601603,0.00028201416999496914,0.000717985830005288
3.2,8.22974745548963e-06,0.0005989184729855899,0.00039285177955847674,0.00027803730045820115,0.0007219626995420543
3.215505,8.04055572956061e-06,0.000597252988238329,0.0003947064560316666,0.0002763182388530611,0.0007236817611471945
3.264495,7.470878145242745e-06,0.0005919965654866849,0.00040053255636762785,0.00027095623622262684,0.0007290437637776279
3.3,7.083409289836617e-06,0.0005881937598482531,0.0004047228308614642,0.0002671353019708115,0.0007328646980294419
3.315505,6.920570462004554e-06,0.0005865351693113552,0.00040654426022619433,0.0002654836457353397,0.0007345163542649138
3.364495,6.430244420434814e-06,0.0005813042870452488,0.0004122654685338698,0.0002603318902353086,0.0007396681097649443
3.4,6.096746885455733e-06,0.0005775233601693401,0.00041637989294475604,0.00025666077695846694,0.0007433392230417842
3.415505,5.956590207252645e-06,0.0005758751607045897,0.00041816824908770967,0.00025507388309031466,0.0007449261169099366
3.464495,5.534562671573269e-06,0.000570680253693565,0.0004237851836344132,0.0002501241308127871,0.0007498758691874635
3.5,5.247518682655642e-06,0.0005669282135869833,0.0004278242677299109,0.0002465969639464637,0.0007534030360537851
3.515505,5.126884711590812e-06,0.0005652933267133306,0.0004295797885746286,0.0002450722930768866,0.0007549277069233624
3.564495,4.763642244799917e-06,0.0005601430991795789,0.0004350932585751708,0.00024031662336221527,0.000759683376638033
3.6,4.516581193572324e-06,0.0005564257785765789,0.0004390576402293968,0.00023692775868692183,0.0007630722413133247
3.615505,4.4127505722887385e-06,0.0005548066323584293,0.00044078061706883005,0.00023546287101724816,0.0007645371289829986
3.664495,4.100104883262949e-06,0.0005497083045145278,0.0004461915906017567,0.00023089367377929283,0.0007691063262209532
3.7,3.887457465479189e-06,0.000546030528525609,0.0004500820140084577,0.0002276376883885527,0.0007723623116116916
