	0.017630	0.018776	-0.006874	-0.015550
	-0.024105	0.000000	-0.036231	0.045528
	-0.041091	0.000000	0.000000	-0.041091
	0.022983	-0.019312	-0.019312	-0.019014
	0.018108	0.019312	-0.007984	-0.018295
	-0.025621	0.000000	-0.039430	0.042372
	-0.038643	-0.000000	0.000000	-0.038643
	0.020384	-0.019493	-0.019493	-0.019172
	0.018259	0.019493	-0.008747	-0.020225
	-0.026484	0.000000	-0.041475	0.039967
	-0.037560	0.000000	0.000000	-0.037560
	0.019270	-0.019535	-0.019535	-0.019204
	0.018289	0.019535	-0.009071	-0.021055
	-0.026817	0.000000	-0.042316	0.038901
	-0.034136	-0.000000	-0.000000	-0.034136
	0.016046	-0.019348	-0.019348	-0.018994
	0.018089	0.019348	-0.009988	-0.023489
	-0.027470	0.000000	-0.044460	0.035509
	-0.031694	0.000000	0.000000	-0.031694
	0.013883	-0.019069	-0.019069	-0.018701
	0.017810	0.019069	-0.010590	-0.025138
	-0.027750	0.000000	-0.045755	0.033081
	-0.030638	0.000000	-0.000000	-0.030638
	0.012973	-0.018922	-0.018922	-0.018548
	0.017665	0.018922	-0.010841	-0.025835
	-0.027837	0.000000	-0.046271	0.032029
	-0.027467	-0.000000	0.000000	-0.027467
	0.010446	-0.018258	-0.018258	-0.017872
	0.017021	0.018258	-0.011503	-0.027780
	-0.027804	0.000000	-0.047446	0.028857
	-0.025272	-0.000000	0.000000	-0.025272
	0.008796	-0.017691	-0.017691	-0.017299
	0.016475	0.017691	-0.011913	-0.029048
	-0.027636	-0.000000	-0.048072	0.026654
	-0.024334	-0.000000	0.000000	-0.024334
	0.008111	-0.017429	-0.017429	-0.017035
	0.016224	0.017429	-0.012079	-0.029574
	-0.027537	-0.000000	-0.048304	0.025711
	-0.021599	0.000000	-0.000000	-0.021599
	0.006264	-0.016497	-0.016497	-0.016102
	0.015335	0.016497	-0.012473	-0.030957
	-0.027007	-0.000000	-0.048656	0.022950
	-0.019740	0.000000	-0.000000	-0.019740
	0.005085	-0.015782	-0.015782	-0.015388
	0.014655	0.015782	-0.012693	-0.031813
	-0.026525	0.000000	-0.048727	0.021066
	-0.018952	0.000000	-0.000000	-0.018952
	0.004599	-0.015463	-0.015463	-0.015071
	0.014353	0.015463	-0.012776	-0.032159
	-0.026297	0.000000	-0.048725	0.020267
	-0.016694	0.000000	-0.000000	-0.016694
	0.003326	-0.014423	-0.014423	-0.014037
	0.013369	0.014423	-0.012923	-0.032982
	-0.025440	0.000000	-0.048419	0.017967
	-0.015178	0.000000	0.000000	-0.015178
	0.002528	-0.013662	-0.013662	-0.013283
	0.012650	0.013662	-0.012972	-0.033442
	-0.024760	0.000000	-0.048056	0.016416
	-0.014539	0.000000	0.000000	-0.014539
	0.002203	-0.013329	-0.013329	-0.012953
	0.012336	0.013329	-0.012983	-0.033617
	-0.024453	0.000000	-0.047872	0.015761
	-0.012731	-0.000000	0.000000	-0.012731
	0.001373	-0.012289	-0.012289	-0.011926
	0.011358	0.012289	-0.012921	-0.033931
	-0.023407	0.000000	-0.047068	0.013901
	-0.011527	0.000000	0.000000	-0.011527
	0.000865	-0.011548	-0.011548	-0.011195
	0.010662	0.011548	-0.012830	-0.034039
	-0.022619	0.000000	-0.046383	0.012658
	-0.011021	-0.000000	0.000000	-0.011021
	0.000659	-0.011227	-0.011227	-0.010879
	0.010361	0.011227	-0.012782	-0.034065
	-0.022270	0.000000	-0.046065	0.012134
	-0.009604	-0.000000	0.000000	-0.009604
	0.000153	-0.010254	-0.010254	-0.009923
	0.009450	0.010254	-0.012556	-0.033946
	-0.021140	-0.000000	-0.044907	0.010660
	-0.008666	-0.000000	0.000000	-0.008666
	-0.000148	-0.009574	-0.009574	-0.009254
	0.008814	0.009574	-0.012358	-0.033763
	-0.020313	-0.000000	-0.043998	0.009682
	-0.008273	-0.000000	0.000000	-0.008273
	-0.000268	-0.009281	-0.009281	-0.008968
	0.008541	0.009281	-0.012266	-0.033665
	-0.019951	-0.000000	-0.043589	0.009270
	-0.007181	-0.000000	0.000000	-0.007181
	-0.000549	-0.008412	-0.008412	-0.008116
	0.007730	0.008412	-0.011922	-0.033200
	-0.018811	-0.000000	-0.042197	0.008121
	-0.006461	-0.000000	0.000000	-0.006461
	-0.000709	-0.007811	-0.007811	-0.007529
	0.007170	0.007811	-0.011649	-0.032788
	-0.017992	-0.000000	-0.041146	0.007361
	-0.006161	-0.000000	0.000000	-0.006161
	-0.000771	-0.007554	-0.007554	-0.007278
	0.006931	0.007554	-0.011526	-0.032595
	-0.017636	-0.000000	-0.040680	0.007042
	-0.005329	0.000000	0.000000	-0.005329
	-0.000903	-0.006802	-0.006802	-0.006544
	0.006232	0.006802	-0.011104	-0.031868
	-0.016538	-0.000000	-0.039153	0.006156
	-0.004784	0.000000	-0.000000	-0.004784
	-0.000970	-0.006287	-0.006287	-0.006042
	0.005755	0.006287	-0.010785	-0.031288
	-0.015759	-0.000000	-0.038025	0.005572
	-0.004557	0.000000	-0.000000	-0.004557
	-0.000995	-0.006068	-0.006068	-0.005829
	0.005552	0.006068	-0.010643	-0.031024
	-0.015422	-0.000000	-0.037530	0.005328
	-0.003931	-0.000000	-0.000000	-0.003931
	-0.001033	-0.005433	-0.005433	-0.005212
	0.004964	0.005433	-0.010178	-0.030114
	-0.014396	-0.000000	-0.035945	0.004650
	-0.003521	-0.000000	0.000000	-0.003521
	-0.001044	-0.005002	-0.005002	-0.004794
	0.004566	0.005002	-0.009835	-0.029419
	-0.013675	-0.000000	-0.034792	0.004205
	-0.003351	-0.000000	0.000000	-0.003351
	-0.001046	-0.004820	-0.004820	-0.004617
	0.004397	0.004820	-0.009684	-0.029109
	-0.013365	-0.000000	-0.034288	0.004019
	-0.002883	-0.000000	0.000000	-0.002883
	-0.001029	-0.004295	-0.004295	-0.004108
	0.003913	0.004295	-0.009203	-0.028083
	-0.012430	-0.000000	-0.032703	0.003505
	-0.002579	-0.000000	0.000000	-0.002579
	-0.001008	-0.003941	-0.003941	-0.003766
	0.003586	0.003941	-0.008854	-0.027319
	-0.011776	-0.000000	-0.031563	0.003167
	-0.002452	-0.000000	0.000000	-0.002452
	-0.000997	-0.003791	-0.003791	-0.003621
	0.003449	0.003791	-0.008702	-0.026982
	-0.011496	-0.000000	-0.031066	0.003027
	-0.002105	-0.000000	-0.000000	-0.002105
	-0.000951	-0.003364	-0.003364	-0.003209
	0.003056	0.003364	-0.008226	-0.025895
	-0.010658	-0.000000	-0.029524	0.002638
	-0.001880	0.000000	0.000000	-0.001880
	-0.000913	-0.003078	-0.003078	-0.002932
	0.002793	0.003078	-0.007884	-0.025099
	-0.010076	-0.000000	-0.028423	0.002384
	-0.001786	-0.000000	0.000000	-0.001786
	-0.000896	-0.002957	-0.002957	-0.002816
	0.002682	0.002957	-0.007736	-0.024751
	-0.009827	-0.000000	-0.027946	0.002278
	-0.001531	-0.000000	-0.000000	-0.001531
	-0.000837	-0.002614	-0.002614	-0.002486
	0.002368	0.002614	-0.007279	-0.023647
	-0.009086	-0.000000	-0.026476	0.001985
	-0.001365	-0.000000	0.000000	-0.001365
	-0.000793	-0.002385	-0.002385	-0.002266
	0.002158	0.002385	-0.006955	-0.022848
	-0.008574	-0.000000	-0.025433	0.001794
	-0.001296	-0.000000	0.000000	-0.001296
	-0.000774	-0.002289	-0.002289	-0.002174
	0.002070	0.002289	-0.006814	-0.022500
	-0.008355	-0.000000	-0.024982	0.001714
	-0.001109	-0.000000	0.000000	-0.001109
	-0.000713	-0.002017	-0.002017	-0.001913
	0.001822	0.002017	-0.006386	-0.021413
	-0.007709	-0.000000	-0.023604	0.001495
	-0.000988	0.000000	-0.000000	-0.000988
	-0.000669	-0.001836	-0.001836	-0.001739
	0.001657	0.001836	-0.006085	-0.020634
	-0.007263	-0.000000	-0.022631	0.001351
	-0.000938	-0.000000	0.000000	-0.000938
	-0.000650	-0.001760	-0.001760	-0.001667
	0.001587	0.001760	-0.005955	-0.020295
	-0.007073	-0.000000	-0.022211	0.001291
	-0.000801	-0.000000	0.000000	-0.000801
	-0.000592	-0.001547	-0.001547	-0.001462
	0.001393	0.001547	-0.005561	-0.019249
	-0.006513	-0.000000	-0.020935	0.001127
	-0.000713	0.000000	-0.000000	-0.000713
	-0.000551	-0.001405	-0.001405	-0.001327
	0.001264	0.001405	-0.005286	-0.018504
	-0.006129	-0.000000	-0.020038	0.001019
	-0.000676	0.000000	-0.000000	-0.000676
	-0.000534	-0.001345	-0.001345	-0.001270
	0.001210	0.001345	-0.005167	-0.018182
	-0.005965	-0.000000	-0.019652	0.000974
	-0.000577	-0.000000	0.000000	-0.000577
	-0.000482	-0.001179	-0.001179	-0.001112
	0.001059	0.001179	-0.004811	-0.017193
	-0.005484	-0.000000	-0.018484	0.000851
	-0.000513	-0.000000	0.000000	-0.000513
	-0.000446	-0.001069	-0.001069	-0.001007
	0.000959	0.001069	-0.004563	-0.016493
	-0.005154	-0.000000	-0.017665	0.000770
	-0.000486	-0.000000	0.000000	-0.000486
	-0.000431	-0.001023	-0.001023	-0.000963
	0.000917	0.001023	-0.004457	-0.016191
	-0.005014	-0.000000	-0.017313	0.000737
	-0.000414	-0.000000	0.000000	-0.000414
	-0.000387	-0.000895	-0.000895	-0.000841
	0.000801	0.000895	-0.004139	-0.015270
	-0.004603	-0.000000	-0.016253	0.000645
	-0.000368	-0.000000	0.000000	-0.000368
	-0.000356	-0.000810	-0.000810	-0.000760
	0.000724	0.000810	-0.003918	-0.014622
	-0.004323	-0.000000	-0.015512	0.000584
	-0.000349	-0.000000	0.000000	-0.000349
	-0.000343	-0.000774	-0.000774	-0.000727
	0.000692	0.000774	-0.003823	-0.014342
	-0.004203	-0.000000	-0.015194	0.000559
	-0.000297	-0.000000	0.000000	-0.000297
	-0.000306	-0.000675	-0.000675	-0.000633
	0.000603	0.000675	-0.003543	-0.013495
	-0.003855	-0.000000	-0.014240	0.000490
	-0.000263	-0.000000	0.000000	-0.000263
	-0.000281	-0.000610	-0.000610	-0.000572
	0.000544	0.000610	-0.003348	-0.012901
	-0.003616	-0.000000	-0.013574	0.000444
	-0.000250	0.000000	0.000000	-0.000250
	-0.000270	-0.000583	-0.000583	-0.000546
	0.000520	0.000583	-0.003265	-0.012645
	-0.003515	-0.000000	-0.013289	0.000425
	-0.000212	-0.000000	0.000000	-0.000212
	-0.000240	-0.000508	-0.000508	-0.000475
	0.000452	0.000508	-0.003019	-0.011874
	-0.003220	-0.000000	-0.012435	0.000373
	-0.000188	-0.000000	-0.000000	-0.000188
	-0.000219	-0.000458	-0.000458	-0.000428
	0.000408	0.000458	-0.002849	-0.011334
	-0.003019	-0.000000	-0.011841	0.000339
	-0.000178	-0.000000	0.000000	-0.000178
	-0.000211	-0.000438	-0.000438	-0.000408
	0.000389	0.000438	-0.002777	-0.011102
	-0.002934	-0.000000	-0.011587	0.000325
	-0.000152	-0.000000	0.000000	-0.000152
	-0.000186	-0.000380	-0.000380	-0.000355
	0.000338	0.000380	-0.002563	-0.010406
	-0.002686	-0.000000	-0.010827	0.000286
	-0.000134	-0.000000	0.000000	-0.000134
	-0.000170	-0.000343	-0.000343	-0.000319
	0.000304	0.000343	-0.002416	-0.009920
	-0.002517	-0.000000	-0.010300	0.000260
	-0.000127	-0.000000	0.000000	-0.000127
	-0.000163	-0.000327	-0.000327	-0.000304
	0.000290	0.000327	-0.002353	-0.009711
	-0.002445	-0.000000	-0.010074	0.000249
	-0.000108	-0.000000	0.000000	-0.000108
	-0.000143	-0.000284	-0.000284	-0.000264
	0.000251	0.000284	-0.002168	-0.009087
	-0.002236	-0.000000	-0.009402	0.000220
	-0.000096	-0.000000	0.000000	-0.000096
	-0.000130	-0.000256	-0.000256	-0.000237
	0.000226	0.000256	-0.002041	-0.008653
	-0.002094	-0.000000	-0.008936	0.000200
	-0.000090	-0.000000	0.000000	-0.000090
	-0.000125	-0.000244	-0.000244	-0.000226
	0.000215	0.000244	-0.001987	-0.008466
	-0.002034	-0.000000	-0.008737	0.000192
	-0.000077	-0.000000	0.000000	-0.000077
	-0.000110	-0.000211	-0.000211	-0.000196
	0.000186	0.000211	-0.001829	-0.007910
	-0.001859	-0.000000	-0.008144	0.000170
	-0.000068	-0.000000	0.000000	-0.000068
	-0.000100	-0.000190	-0.000190	-0.000176
	0.000167	0.000190	-0.001720	-0.007524
	-0.001741	-0.000000	-0.007735	0.000155
	-0.000064	-0.000000	0.000000	-0.000064
	-0.000095	-0.000181	-0.000181	-0.000168
	0.000160	0.000181	-0.001674	-0.007359
	-0.001690	-0.000000	-0.007559	0.000149
	-0.000055	-0.000000	0.000000	-0.000055
	-0.000083	-0.000157	-0.000157	-0.000145
	0.000138	0.000157	-0.001538	-0.006866
	-0.001544	-0.000000	-0.007039	0.000132
	-0.000048	-0.000000	0.000000	-0.000048
	-0.000076	-0.000141	-0.000141	-0.000130
	0.000124	0.000141	-0.001446	-0.006525
	-0.001445	-0.000000	-0.006680	0.000120
	-0.000046	-0.000000	0.000000	-0.000046
	-0.000072	-0.000134	-0.000134	-0.000124
	0.000118	0.000134	-0.001406	-0.006379
	-0.001403	-0.000000	-0.006527	0.000116
	-0.000039	-0.000000	0.000000	-0.000039
	-0.000063	-0.000116	-0.000116	-0.000107
	0.000102	0.000116	-0.001291	-0.005944
	-0.001281	-0.000000	-0.006072	0.000103
	-0.000034	-0.000000	0.000000	-0.000034
	-0.000057	-0.000104	-0.000104	-0.000096
	0.000091	0.000104	-0.001212	-0.005644
	-0.001198	-0.000000	-0.005758	0.000094
	-0.000032	-0.000000	0.000000	-0.000032
	-0.000054	-0.000099	-0.000099	-0.000091
	0.000087	0.000099	-0.001179	-0.005515
	-0.001163	-0.000000	-0.005624	0.000091
	-0.000027	-0.000000	0.000000	-0.000027
	-0.000047	-0.000086	-0.000086	-0.000079
	0.000075	0.000086	-0.001081	-0.005134
	-0.001062	-0.000000	-0.005228	0.000080
	-0.000024	-0.000000	0.000000	-0.000024
	-0.000043	-0.000077	-0.000077	-0.000070
	0.000067	0.000077	-0.001015	-0.004871
	-0.000993	-0.000000	-0.004954	0.000074
	-0.000023	-0.000000	0.000000	-0.000023
	-0.000041	-0.000073	-0.000073	-0.000067
	0.000064	0.000073	-0.000986	-0.004758
	-0.000964	-0.000000	-0.004837	0.000071
	-0.000019	-0.000000	0.000000	-0.000019
	-0.000036	-0.000063	-0.000063	-0.000058
	0.000055	0.000063	-0.000904	-0.004425
	-0.000880	-0.000000	-0.004493	0.000063
	-0.000017	-0.000000	0.000000	-0.000017
	-0.000032	-0.000056	-0.000056	-0.000052
	0.000049	0.000056	-0.000848	-0.004195
	-0.000823	-0.000000	-0.004255	0.000058
	-0.000016	-0.000000	0.000000	-0.000016
	-0.000031	-0.000054	-0.000054	-0.000049
	0.000047	0.000054	-0.000824	-0.004097
	-0.000798	-0.000000	-0.004154	0.000056
	-0.000014	-0.000000	0.000000	-0.000014
	-0.000027	-0.000046	-0.000046	-0.000042
	0.000040	0.000046	-0.000755	-0.003806
	-0.000728	-0.000000	-0.003855	0.000050
	-0.000012	-0.000000	0.000000	-0.000012
	-0.000024	-0.000041	-0.000041	-0.000038
	0.000036	0.000041	-0.000707	-0.003606
	-0.000681	-0.000000	-0.003650	0.000046
	-0.000011	-0.000000	0.000000	-0.000011
	-0.000023	-0.000039	-0.000039	-0.000036
	0.000034	0.000039	-0.000687	-0.003521
	-0.000661	-0.000000	-0.003562	0.000044
	-0.000010	0.000000	-0.000000	-0.000010
	-0.000020	-0.000034	-0.000034	-0.000031
	0.000029	0.000034	-0.000629	-0.003268
	-0.000603	-0.000000	-0.003303	0.000040
	-0.000009	0.000000	-0.000000	-0.000009
	-0.000018	-0.000030	-0.000030	-0.000028
	0.000026	0.000030	-0.000589	-0.003095
	-0.000563	-0.000000	-0.003125	0.000037
	-0.000008	0.000000	-0.000000	-0.000008
	-0.000017	-0.000029	-0.000029	-0.000026
	0.000025	0.000029	-0.000572	-0.003020
	-0.000546	-0.000000	-0.003049	0.000035
	-0.000007	0.000000	-0.000000	-0.000007
	-0.000015	-0.000025	-0.000025	-0.000023
	0.000021	0.000025	-0.000523	-0.002802
	-0.000498	-0.000000	-0.002826	0.000032
	-0.000006	0.000000	-0.000000	-0.000006
	-0.000013	-0.000022	-0.000022	-0.000020
	0.000019	0.000022	-0.000490	-0.002651
	-0.000466	-0.000000	-0.002673	0.000029
	-0.000006	0.000000	-0.000000	-0.000006
	-0.000013	-0.000021	-0.000021	-0.000019
	0.000018	0.000021	-0.000476	-0.002587
	-0.000452	-0.000000	-0.002607	0.000028
	-0.000005	0.000000	-0.000000	-0.000005
	-0.000011	-0.000018	-0.000018	-0.000016
	0.000016	0.000018	-0.000435	-0.002398
	-0.000412	-0.000000	-0.002415	0.000025
	-0.000004	0.000000	-0.000000	-0.000004
	-0.000010	-0.000016	-0.000016	-0.000015
	0.000014	0.000016	-0.000407	-0.002268
	-0.000385	-0.000000	-0.002283	0.000023
	-0.000004	0.000000	-0.000000	-0.000004
	-0.000009	-0.000015	-0.000015	-0.000014
	0.000013	0.000015	-0.000396	-0.002213
	-0.000373	-0.000000	-0.002227	0.000023
	-0.000003	0.000000	-0.000000	-0.000003
	-0.000008	-0.000013	-0.000013	-0.000012
	0.000011	0.000013	-0.000362	-0.002050
	-0.000340	-0.000000	-0.002061	0.000020
	-0.000003	0.000000	-0.000000	-0.000003
	-0.000007	-0.000012	-0.000012	-0.000011
	0.000010	0.000012	-0.000338	-0.001938
	-0.000318	-0.000000	-0.001948	0.000019
	-0.000003	0.000000	-0.000000	-0.000003
	-0.000007	-0.000011	-0.000011	-0.000010
	0.000010	0.000011	-0.000329	-0.001890
	-0.000309	-0.000000	-0.001899	0.000018
	-0.000002	0.000000	0.000000	-0.000002
	-0.000006	-0.000010	-0.000010	-0.000009
	0.000008	0.000010	-0.000300	-0.001750
	-0.000281	-0.000000	-0.001757	0.000016
	-0.000002	0.000000	-0.000000	-0.000002
	-0.000005	-0.000009	-0.000009	-0.000008
	0.000007	0.000009	-0.000281	-0.001654
	-0.000263	-0.000000	-0.001660	0.000015
	-0.000002	-0.000000	-0.000000	-0.000002
	-0.000005	-0.000008	-0.000008	-0.000007
	0.000007	0.000008	-0.000273	-0.001612
	-0.000255	-0.000000	-0.001618	0.000015
	-0.000002	0.000000	-0.000000	-0.000002
	-0.000004	-0.000007	-0.000007	-0.000006
	0.000006	0.000007	-0.000249	-0.001492
	-0.000232	-0.000000	-0.001497	0.000013
	-0.000001	-0.000000	-0.000000	-0.000001
	-0.000004	-0.000006	-0.000006	-0.000006
	0.000005	0.000006	-0.000233	-0.001409
	-0.000217	-0.000000	-0.001413	0.000012
	-0.000001	0.000000	0.000000	-0.000001
	-0.000004	-0.000006	-0.000006	-0.000005
	0.000005	0.000006	-0.000226	-0.001374
	-0.000211	-0.000000	-0.001378	0.000012
	-0.000001	0.000000	0.000000	-0.000001
	-0.000003	-0.000005	-0.000005	-0.000005
	0.000004	0.000005	-0.000206	-0.001271
	-0.000192	-0.000000	-0.001273	0.000011
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000003	-0.000005	-0.000005	-0.000004
	0.000004	0.000005	-0.000193	-0.001200
	-0.000179	-0.000000	-0.001202	0.000010
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000003	-0.000004	-0.000004	-0.000004
	0.000004	0.000004	-0.000187	-0.001170
	-0.000174	-0.000000	-0.001171	0.000010
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000002	-0.000004	-0.000004	-0.000003
	0.000003	0.000004	-0.000171	-0.001081
	-0.000158	-0.000000	-0.001082	0.000009
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000002	-0.000003	-0.000003	-0.000003
	0.000003	0.000003	-0.000160	-0.001020
	-0.000148	-0.000000	-0.001021	0.000008
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000002	-0.000003	-0.000003	-0.000003
	0.000003	0.000003	-0.000155	-0.000994
	-0.000144	-0.000000	-0.000995	0.000008
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000002	-0.000003	-0.000003	-0.000002
	0.000002	0.000003	-0.000141	-0.000919
	-0.000131	-0.000000	-0.000919	0.000007
	-0.000001	-0.000000	0.000000	-0.000001
	-0.000001	-0.000002	-0.000002	-0.000002
	0.000002	0.000002	-0.000132	-0.000867
	-0.000122	-0.000000	-0.000867	0.000007
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000002	-0.000002	-0.000002
	0.000002	0.000002	-0.000128	-0.000845
	-0.000118	-0.000000	-0.000845	0.000006
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000002	-0.000002	-0.000002
	0.000002	0.000002	-0.000117	-0.000780
	-0.000108	-0.000000	-0.000780	0.000006
	-0.000000	0.000000	0.000000	-0.000000
	-0.000001	-0.000002	-0.000002	-0.000002
	0.000001	0.000002	-0.000109	-0.000736
	-0.000101	-0.000000	-0.000736	0.000005
	-0.000000	0.000000	-0.000000	-0.000000
	-0.000001	-0.000002	-0.000002	-0.000001
	0.000001	0.000002	-0.000106	-0.000717
	-0.000098	-0.000000	-0.000717	0.000005
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000097	-0.000662
	-0.000089	-0.000000	-0.000661	0.000005
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000090	-0.000624
	-0.000083	-0.000000	-0.000624	0.000004
	-0.000000	0.000000	0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000088	-0.000608
	-0.000081	-0.000000	-0.000607	0.000004
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000080	-0.000561
	-0.000074	-0.000000	-0.000560	0.000004
	-0.000000	-0.000000	-0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000075	-0.000529
	-0.000069	-0.000000	-0.000528	0.000004
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000001	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000073	-0.000515
	-0.000067	-0.000000	-0.000514	0.000003
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000066	-0.000475
	-0.000061	-0.000000	-0.000474	0.000003
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000062	-0.000448
	-0.000057	-0.000000	-0.000447	0.000003
	-0.000000	0.000000	0.000000	-0.000000
	-0.000000	-0.000001	-0.000001	-0.000001
	0.000001	0.000001	-0.000060	-0.000436
	-0.000055	-0.000000	-0.000435	0.000003
	-0.000000	0.000000	-0.000000	-0.000000
	-0.000000	-0.000001	-0.000001	-0.000000
	0.000000	0.000001	-0.000055	-0.000402
	-0.000050	-0.000000	-0.000401	0.000003
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000051	-0.000379
	-0.000047	-0.000000	-0.000378	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000050	-0.000369
	-0.000045	-0.000000	-0.000368	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000045	-0.000340
	-0.000041	-0.000000	-0.000339	0.000002
	-0.000000	0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000042	-0.000321
	-0.000039	-0.000000	-0.000320	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000041	-0.000312
	-0.000037	-0.000000	-0.000311	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000037	-0.000288
	-0.000034	-0.000000	-0.000287	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000035	-0.000271
	-0.000032	-0.000000	-0.000270	0.000002
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000034	-0.000264
	-0.000031	-0.000000	-0.000263	0.000002
	-0.000000	0.000000	-0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000031	-0.000243
	-0.000028	-0.000000	-0.000242	0.000001
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000029	-0.000229
	-0.000026	-0.000000	-0.000228	0.000001
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000028	-0.000223
	-0.000025	-0.000000	-0.000222	0.000001
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
	0.000000	0.000000	-0.000025	-0.000205
	-0.000023	-0.000000	-0.000205	0.000001
	-0.000000	-0.000000	0.000000	-0.000000
	-0.000000	-0.000000	-0.000000	-0.000000
