-11.085437774658203		-15.129372596740723
-12.017756462097168		-15.994988441467285
-11.759246826171875		-15.823355674743652
-11.012612342834473		-15.146331787109375
-11.455824851989746		-15.40369987487793
-12.182313919067383		-16.099990844726562
-11.825207710266113		-15.807835578918457
-11.203895568847656		-15.250347137451172
-11.397032737731934		-15.333097457885742
-12.04866886138916		-15.95694637298584
-11.739544868469238		-15.702959060668945
-11.166358947753906		-15.194022178649902
-11.152016639709473		-15.074199676513672
-11.76681137084961		-15.65698528289795
-11.534912109375		-15.485533714294434
-10.972518920898438		-14.984976768493652
-11.470585823059082		-15.41502857208252
-12.047579765319824		-15.960293769836426
-11.702239990234375		-15.657244682312012
-11.15054702758789		-15.167490005493164
-11.428221702575684		-15.366969108581543
-11.967545509338379		-15.877720832824707
-11.651013374328613		-15.617813110351562
-11.086338996887207		-15.113834381103516
-11.190289497375488		-15.11416244506836
-11.709845542907715		-15.60098648071289
-11.461682319641113		-15.412782669067383
-10.84508228302002		-14.853949546813965
-11.517112731933594		-15.46220874786377
-12.023751258850098		-15.9370698928833
-11.646949768066406		-15.602073669433594
-10.931528091430664		-14.942961692810059
-11.47085952758789		-15.410902976989746
-11.961467742919922		-15.871345520019531
-11.604681015014648		-15.571062088012695
-10.68643569946289		-14.719435691833496
-11.207784652709961		-15.13635540008545
-11.710783004760742		-15.602269172668457
-11.417301177978516		-15.367716789245605
-9.749565124511719		-13.736841201782227
-11.566540718078613		-15.522161483764648
-12.03958511352539		-15.9528226852417
-11.60335636138916		-15.557677268981934
-10.7724609375		-14.793558120727539
-11.563444137573242		-15.502142906188965
-11.985917091369629		-15.89733600616455
-11.56198501586914		-15.52739143371582
-10.997891426086426		-15.019837379455566
-11.341320037841797		-15.266672134399414
-11.740517616271973		-15.633126258850098
-11.370757102966309		-15.320052146911621
-10.926668167114258		-14.933038711547852
-11.687912940979004		-15.634724617004395
-12.075281143188477		-15.99024486541748
-11.555562973022461		-15.508671760559082
-11.226603507995605		-15.240396499633789
-11.664695739746094		-15.604872703552246
-12.025510787963867		-15.937873840332031
-11.500428199768066		-15.464170455932617
-11.264848709106445		-15.289965629577637
-11.439814567565918		-15.364612579345703
-11.781658172607422		-15.675180435180664
-11.292102813720703		-15.239748001098633
-11.142327308654785		-15.150999069213867
-11.786261558532715		-15.732365608215332
-12.119389533996582		-16.035289764404297
-11.448297500610352		-15.399110794067383
-11.402490615844727		-15.416552543640137
-11.762861251831055		-15.702448844909668
-12.071743965148926		-15.985136032104492
-11.379045486450195		-15.34036636352539
-11.420415878295898		-15.445521354675293
-11.537769317626953		-15.461915969848633
-11.828164100646973		-15.722574234008789
-11.143665313720703		-15.088014602661133
-11.289583206176758		-15.298126220703125
-11.884915351867676		-15.830245018005371
-12.16653060913086		-16.083154678344727
-11.250869750976562		-15.198227882385254
-11.541535377502441		-15.55526065826416
-11.861721992492676		-15.800373077392578
-12.114700317382812		-16.02928352355957
-11.065129280090332		-15.025213241577148
-11.549383163452148		-15.574063301086426
-11.636270523071289		-15.559500694274902
-11.86227798461914		-15.759719848632812
-10.618748664855957		-14.55546760559082
-11.402704238891602		-15.410606384277344
-11.984394073486328		-15.92873477935791
-12.212637901306152		-16.134042739868164
-11.025811195373535		-14.972439765930176
-11.642291069030762		-15.655261039733887
-11.961912155151367		-15.900130271911621
-12.184808731079102		-16.100440979003906
-11.220172882080078		-15.178263664245605
-11.646405220031738		-15.670358657836914
-11.737153053283691		-15.660293579101562
-11.954750061035156		-15.850496292114258
-11.153727531433105		-15.095104217529297
-11.495985984802246		-15.503111839294434
-12.085718154907227		-16.030376434326172
-12.3085355758667		-16.226394653320312
-11.471879005432129		-15.419307708740234
-11.72956371307373		-15.741674423217773
-12.063284873962402		-16.001672744750977
-12.273176193237305		-16.187686920166016
-11.517117500305176		-15.475836753845215
-11.726740837097168		-15.749744415283203
-11.838541030883789		-15.761679649353027
-12.038981437683105		-15.934335708618164
-11.400579452514648		-15.344070434570312
-11.571959495544434		-15.578062057495117
-12.187437057495117		-16.132034301757812
-12.391124725341797		-16.308435440063477
-11.657159805297852		-15.605016708374023
-11.805879592895508		-15.817008972167969
-12.165273666381836		-16.10347557067871
-12.354751586914062		-16.269081115722656
-11.680900573730469		-15.640189170837402
-11.800743103027344		-15.82266902923584
-11.940618515014648		-15.86356258392334
-12.120027542114258		-16.015132904052734
-11.541571617126465		-15.484984397888184
-11.64404296875		-15.649089813232422
-12.289949417114258		-16.234323501586914
-12.472551345825195		-16.389711380004883
-11.79077434539795		-15.738677024841309
-11.874464988708496		-15.884462356567383
-12.267801284790039		-16.205785751342773
-12.436088562011719		-16.350234985351562
-11.79666519165039		-15.755574226379395
-11.869449615478516		-15.890249252319336
-12.043041229248047		-15.96570110321045
-12.200912475585938		-16.095956802368164
-11.64468765258789		-15.587718963623047
-11.714790344238281		-15.718738555908203
-12.392715454101562		-16.336761474609375
-12.553571701049805		-16.470714569091797
-11.880424499511719		-15.827765464782715
-11.944884300231934		-15.953730583190918
-12.370678901672363		-16.308311462402344
-12.51724910736084		-16.43145179748535
-11.877824783325195		-15.836052894592285
-11.938745498657227		-15.958420753479004
-12.14610481262207		-16.068408966064453
-12.282208442687988		-16.177322387695312
-11.723799705505371		-15.666157722473145
-11.779817581176758		-15.782557487487793
-12.496050834655762		-16.439769744873047
-12.635490417480469		-16.552682876586914
-11.957817077636719		-15.904399871826172
-12.007670402526855		-16.01531219482422
-12.474088668823242		-16.411380767822266
-12.599534034729004		-16.51378059387207
-11.954727172851562		-15.912162780761719
-12.000161170959473		-16.01861572265625
-12.24954605102539		-16.1715087890625
-12.364642143249512		-16.259790420532227
-11.799537658691406		-15.741125106811523
-11.839832305908203		-15.841325759887695
-12.599686622619629		-16.54306411743164
-12.718426704406738		-16.635665893554688
-12.029050827026367		-15.974747657775879
-12.066749572753906		-16.073131561279297
-12.577779769897461		-16.51470947265625
-12.68282699584961		-16.597148895263672
-12.024922370910645		-15.981476783752441
-12.058684349060059		-16.07586669921875
-12.353278160095215		-16.274869918823242
-12.448098182678223		-16.343297958374023
-11.86878490447998		-15.809520721435547
-11.897357940673828		-15.897568702697754
-12.703632354736328		-16.646642684936523
-12.802156448364258		-16.71945571899414
-12.092938423156738		-16.03765869140625
-12.122343063354492		-16.12742042541504
-12.68176555633545		-16.61833381652832
-12.76667594909668		-16.68109703063965
-12.086809158325195		-16.042434692382812
-12.112608909606934		-16.128467559814453
-12.457240104675293		-16.378469467163086
-12.53210163116455		-16.427410125732422
-11.928756713867188		-15.8684663772583
-11.950719833374023		-15.94959831237793
-12.807737350463867		-16.75037384033203
-12.886568069458008		-16.803970336914062
-12.156453132629395		-16.100236892700195
-12.175666809082031		-16.17940902709961
-12.785911560058594		-16.72210121154785
-12.851430892944336		-16.76591682434082
-12.151381492614746		-16.106016159057617
-12.165292739868164		-16.1798095703125
-12.56140422821045		-16.48225975036621
-12.61689281463623		-16.512258529663086
-11.993535041809082		-15.932249069213867
