,B,C
1.6337,0.00010884833346362414,0.0001709645424756842
1.667,0.00014211545252668475,0.00015250164477798088
1.7003,0.00048522344808127815,0.00018531853453656704
1.7337,0.00019569140468132408,0.00019711131546696522
1.767,0.00017238124677386666,0.00025881646972141024
1.8004,0.00013232554915672325,0.0004226303445927129
1.8337,8.3498387458452e-05,6.687541511905296e-05
1.867,5.672193113653824e-05,0.00012098060722547735
1.9004,0.00013324537033554014,0.00015415620378315086
1.9337,0.00015245374659178475,0.0002513053139382521
1.9671,0.0004759169935300565,0.0003398507659811401
2.0004,5.089823698788191e-06,0.00025180843324255426
2.0337,8.980295831632166e-05,0.0003210041150787776
2.0671,0.0003287114311693465,7.630126320926867e-05
2.1004,0.0,0.0004683220373493939
2.1338,0.0003402173703026872,0.000350628717591216
2.1671,0.00017858313429100454,6.851529351429977e-05
2.2004,0.00014660481298681241,0.00018683990742951695
2.2338,0.0,0.00024802714412394347
2.2671,0.00024003809469759344,0.00019603643454852817
2.3005,1.090665560125506e-05,0.000407533313740272
2.3338,0.00040999116855673233,9.048058946536758e-05
2.3671,7.93638311585428e-06,0.00031254260496968103
2.4005,8.161082854962873e-06,0.00037938112787540073
2.4338,0.00017840750216050125,0.00020834402274824893
2.4672,0.00014882437891821103,0.00015752571599063304
2.5005,0.00032364120384456357,0.00024940442408627657
2.5338,0.0,0.0001162202595201776
2.5672,0.0001106646330048818,0.00035015338789273174
2.6005,0.0,0.00017714764758804135
2.6339,0.00033769539182853365,0.0003246687009386937
2.6672,5.653761867193476e-05,0.0004879051244011223
2.7005,0.0001722160804933471,0.00016439476418828836
2.7339,8.392617842437575e-05,0.0003903560869076047
2.7672,0.00017830917725290807,0.0006802529695039989
2.8006,0.00023758390183192194,0.00034874985308601804
2.8339,0.00025414648098238057,0.00020944939381663193
2.8672,0.00013656629800871774,0.00016849651354340436
2.9006,6.22342179928192e-05,0.00041276933347272004
2.9339,0.0,0.00052997845491335
2.9673,6.85277421165574e-05,0.0005567271493327616
3.0006,7.03134059292819e-05,0.00035821122304913243
3.0339,0.0,0.000516035746260704
