,B,C
6.106379,8.504736389490636e-05,0.0006800636779393216
6.122741,8.475294998609563e-05,0.0006813192018764939
6.1346,8.45401075089335e-05,0.0006822264184586017
6.139763,8.444757719512126e-05,0.0006826207020288864
6.156077,8.415577674596424e-05,0.0006838636429436893
6.1679,8.39448252936886e-05,0.0006847617722469841
6.173063,8.385284223137914e-05,0.0006851532792583306
6.189377,8.356277091155097e-05,0.0006863874641618515
6.2012,8.335307263359815e-05,0.0006872792635247573
6.206379,8.326136236794415e-05,0.0006876691772132479
6.222741,8.297215624204655e-05,0.0006888983278152802
6.2346,8.276308807326703e-05,0.0006897864785917268
6.239763,8.267220103505239e-05,0.0006901724736802242
6.256077,8.238559241308375e-05,0.000691389276765189
6.2679,8.217840335698067e-05,0.0006922685106508405
6.273079,8.208779204842977e-05,0.0006926529289520672
6.289441,8.180205765031443e-05,0.0006938647501710124
6.3013,8.15955050247017e-05,0.0006947403736504711
6.306463,8.1505713067315e-05,0.000695120922863235
6.322777,8.122256370324096e-05,0.0006963205527800031
6.3346,8.101788094495282e-05,0.0006971873723723848
6.339763,8.09286350782872e-05,0.0006975652274237856
6.356077,8.064721060192697e-05,0.0006987563616330834
6.3679,8.044377740568216e-05,0.0006996170398966028
6.373079,8.03548108322744e-05,0.0006999933432490119
6.389441,8.007427151066502e-05,0.0007011795751198337
6.4013,7.987148235798475e-05,0.0007020367008569395
6.406463,7.978332853677712e-05,0.000702409208881124
6.422777,7.950535310157161e-05,0.0007035834821465148
6.4346,7.930441821161323e-05,0.0007044319723020369
6.439779,7.921654554818022e-05,0.0007048029455218636
6.456141,7.893946095642742e-05,0.0007059723699856466
6.468,7.873917404254358e-05,0.0007068173465621746
6.473163,7.865210925413793e-05,0.0007071845733032388
6.489477,7.837757296258921e-05,0.000708342193254672
6.5013,7.817912885082039e-05,0.0007091786456875957
6.506463,7.80926064078937e-05,0.0007095432602890335
6.522777,7.781978269761048e-05,0.0007106926435706392
6.5346,7.762257878555919e-05,0.0007115231422948322
6.539779,7.753633959680717e-05,0.0007118862476033006
6.556141,7.726441307345826e-05,0.0007130308629019185
6.568,7.706786147131816e-05,0.0007138579068195497
6.573163,7.698242221068319e-05,0.000714217338310058
6.589477,7.671301864464717e-05,0.0007153503782793977
6.6013,7.651829125931074e-05,0.0007161690637751494
6.606479,7.643313622230349e-05,0.0007165270030787957
6.622841,7.616463273372172e-05,0.0007176553292419958
6.6347,7.597055959093135e-05,0.0007184705993159197
6.639863,7.588619880018576e-05,0.000718824912853384
6.656177,7.56202001793676e-05,0.0007199418152364943
6.668,7.542793801519032e-05,0.0007207488364608895
6.673163,7.534411370178014e-05,0.0007211006191509409
6.689477,7.507980873440162e-05,0.0007222095415322673
6.7013,7.488877268971898e-05,0.0007230107948901789
6.706479,7.480523346964811e-05,0.0007233611111254067
6.722841,7.454183108884541e-05,0.0007244654011773542
6.7347,7.435145088064018e-05,0.0007252632983261601
6.739863,7.426869688325081e-05,0.0007256100601744801
6.756177,7.400777067947468e-05,0.0007267031515492429
6.768,7.381918048889445e-05,0.0007274929625842154
6.773179,7.373671180753171e-05,0.0007278382751719047
6.789541,7.347668874699879e-05,0.0007289267886484332
6.8014,7.328875465819343e-05,0.0007297132830207511
6.806563,7.320706487969739e-05,0.0007300550883672942
6.822877,7.294949792407149e-05,0.0007311325518350776
6.8347,7.276333920891643e-05,0.0007319110675612444
6.839863,7.268217831006831e-05,0.0007322504223336508
6.856177,7.242628068875483e-05,0.0007333201591956539
6.868,7.22413301744601e-05,0.0007340930904769241
6.873179,7.216045444024374e-05,0.0007344310217724672
6.889541,7.190545928060652e-05,0.0007354962623432082
6.9014,7.172116418307305e-05,0.0007362659362376735
6.906563,7.164105748179332e-05,0.0007366004302454298
6.922877,7.138848710787063e-05,0.0007376548413814538
6.9347,7.12059445608782e-05,0.0007384166960612615
6.939879,7.112612262686646e-05,0.0007387497837717207
6.956241,7.087445333416361e-05,0.000739799752980975
6.9681,7.069256508599587e-05,0.0007405583897529077
6.973263,7.06135053685774e-05,0.0007408880863301576
6.989577,7.036423924862312e-05,0.000741927371627883
7.0014,7.018408781654813e-05,0.0007426782943607833
7.006563,7.010554798637396e-05,0.0007430056193835636
7.022877,6.985792253726249e-05,0.0007440374274682069
7.0347,6.967895829747878e-05,0.0007447829462367426
7.039879,6.96007022376608e-05,0.0007451088906574568
7.056241,6.935397454724722e-05,0.0007461363381143058
7.0681,6.917566203598636e-05,0.000746878698001033
7.073263,6.909815767168339e-05,0.0007472013197035829
7.089577,6.88537998159943e-05,0.0007482182989452461
7.1014,6.86771998707188e-05,0.0007489531006733721
7.106579,6.859997836753785e-05,0.0007492743588537431
7.122941,6.835651529164625e-05,0.00075028703149979
7.1348,6.818056481623644e-05,0.0007510187135678692
7.139963,6.810408781544645e-05,0.0007513366941279343
7.156277,6.786297179441867e-05,0.0007523390407335434
7.1681,6.768871732695803e-05,0.0007530632673829646
7.173263,6.761275011090455e-05,0.0007533789539665112
7.189577,6.73732426427636e-05,0.0007543740681627684
7.2014,6.720015190517264e-05,0.0007550930679709923
7.206579,6.71244658576495e-05,0.0007554074165232548
7.222941,6.688584767490583e-05,0.0007563983047532584
7.2348,6.67134022874599e-05,0.0007571142434196514
7.239963,6.663844973520217e-05,0.0007574253811430227
7.256277,6.640214376600923e-05,0.0007584061538870154
7.2681,6.623136907730772e-05,0.000759114789277621
7.273279,6.615669636474421e-05,0.0007594246058799326
7.289641,6.5921275392447e-05,0.0007604012061390503
7.3015,6.575114286132058e-05,0.0007611068191965504
7.306663,6.567719617528456e-05,0.0007614134689621802
7.322977,6.54440637856595e-05,0.0007623800924102592
7.3348,6.527558479704461e-05,0.0007630785023896113
7.339963,6.520213692467608e-05,0.000763382934166405
7.356277,6.497057827061035e-05,0.0007643425649578845
7.3681,6.480323763527941e-05,0.0007650359215339153
7.373279,6.473006734206346e-05,0.0007653390573812753
7.389641,6.449938641845281e-05,0.0007662945953513366
7.4015,6.433268255782121e-05,0.0007669849873933316
7.406663,6.426022693727192e-05,0.0007672850215093591
7.422977,6.40317986866723e-05,0.0007682307878881054
7.4348,6.386672231056256e-05,0.0007689141251217414
7.439979,6.379454259933801e-05,0.0007692128799917598
7.456341,6.356698672715691e-05,0.000770154606301395
7.4682,6.340254317542502e-05,0.000770835017269606
7.473363,6.333107047776666e-05,0.0007711307132599354
7.489677,6.310574306283464e-05,0.0007720628030458612
7.5015,6.294290943104685e-05,0.0007727362567856376
7.506663,6.287192391204209e-05,0.0007730298090695283
7.522977,6.264813335556384e-05,0.0007739551405434621
7.5348,6.248641124335706e-05,0.0007746237103795024
7.539979,6.241569891394198e-05,0.0007749160082325861
7.556341,6.219277203781624e-05,0.0007758373780943171
7.5682,6.203167634764849e-05,0.0007765030785733992
7.573363,6.196165944843192e-05,0.0007767923809229259
7.589677,6.174092441746823e-05,0.0007777043140133749
7.6015,6.158141210147173e-05,0.0007783632015681517
7.606679,6.151166644791496e-05,0.0007786512658972967
7.623041,6.129178889109121e-05,0.0007795592892547425
7.6349,6.113289843892414e-05,0.0007802153450784887
7.640063,6.10638404377289e-05,0.0007805004555920272
7.656377,6.084613014897393e-05,0.0007813991735676459
7.6682,6.068880525748511e-05,0.0007820485113801373
7.673363,6.062022230895374e-05,0.0007823315506777166
7.689677,6.040401048235885e-05,0.0007832237390093492
7.7015,6.02477692058558e-05,0.000783868358289784
7.706679,6.017945441653304e-05,0.0007841501839437328
7.723041,5.996409022381762e-05,0.0007850385395994265
7.7349,5.980846359650869e-05,0.000785680383029132
7.740063,5.974082474500099e-05,0.0007859593164874374
7.756377,5.952759081269605e-05,0.000786838560964408
7.7682,5.937350293131244e-05,0.0007874738266648099
7.773379,5.9306130077816314e-05,0.0007877515625800129
7.789741,5.909373689687134e-05,0.0007886270252722105
7.8016,5.894025862588858e-05,0.0007892595520233944
7.806763,5.8873553873602544e-05,0.0007895344362539752
7.823077,5.866326620176393e-05,0.0007904009154388329
7.8349,5.8511308747701426e-05,0.0007910269566797386
7.840063,5.844506657697193e-05,0.0007912998403302528
7.856377,5.823623790759285e-05,0.0007921600126689654
7.8682,5.808533541858783e-05,0.0007927814964854751
7.873379,5.8019355871216306e-05,0.000793053206482014
7.889741,5.781135721644265e-05,0.0007939096725401064
7.9016,5.7661056486745324e-05,0.0007945284721507625
7.906763,5.7595733277021094e-05,0.0007947973903130869
7.923077,5.738980298446e-05,0.0007956450614779187
7.9349,5.724099617066384e-05,0.0007962575118117264
7.940079,5.717593325404517e-05,0.0007965252720817048
7.956441,5.697082556812709e-05,0.0007973692867788338
7.9683,5.682261510222031e-05,0.0007979790890198352
7.973463,5.6758200677877176e-05,0.000798244096784719
7.989777,5.655513658462916e-05,0.0007990794405277626
8.0016,5.64084021012591e-05,0.0007996829830081451
8.006763,5.6344437564893086e-05,0.0007999460589317803
8.023077,5.614279233416646e-05,0.0008007753126258469
8.0349,5.599708369421337e-05,0.0008013744544343973
8.040079,5.593337585463763e-05,0.0008016363958289202
8.056441,5.5732541805509794e-05,0.0008024620668875788
8.0683,5.558742117487315e-05,0.000803058614125395
8.073463,5.552435008333945e-05,0.000803317861093599
8.089777,5.532552255391199e-05,0.0008041350442188063
8.1016,5.5181851070398996e-05,0.0008047254638797139
8.106779,5.511903421716712e-05,0.0008049835917192264
8.123141,5.492101006364652e-05,0.0008057972408744202
8.135,5.477792089678133e-05,0.0008063851012401121
8.140163,5.471573297893836e-05,0.0008066405728024276
8.156477,5.451969068669958e-05,0.0008074458542384438
8.1683,5.4378032821379214e-05,0.0008080276738471645
8.173463,5.4316281978243896e-05,0.0008082812803844305
8.189777,5.4121618049386516e-05,0.0008090806824903843
8.2016,5.398095666331015e-05,0.0008096582537714507
8.206779,5.3919456296778014e-05,0.0008099107639883283
8.223141,5.37255838065604e-05,0.0008107067041946426
8.235,5.3585496037036e-05,0.0008112817684175848
8.240163,5.35246129375347e-05,0.000811531678671718
8.256477,5.333268548584229e-05,0.0008123194286108884
8.2683,5.319400237359229e-05,0.0008128885802304957
8.273479,5.313336719845412e-05,0.0008131374091868038
8.289841,5.294222308985533e-05,0.0008139217446926403
8.3017,5.280410769740274e-05,0.0008144884236557178
8.306863,5.274408204357707e-05,0.0008147346896259963
8.323177,5.255485853285738e-05,0.000815510951379099
8.335,5.241813011580801e-05,0.0008160718018816202
8.340163,5.235852868952565e-05,0.000816316267709056
8.356477,5.2170642951749353e-05,0.0008170868547394372
8.3683,5.203488159841786e-05,0.000817643604828398
8.373479,5.1975524216902786e-05,0.0008178870115901439
8.389841,5.178840952126412e-05,0.0008186542544299815
8.4017,5.1653206932346294e-05,0.0008192085827682875
8.406863,5.1594447526139486e-05,0.000819449481109182
8.423177,5.140921700066867e-05,0.0008202088221286911
8.435,5.127537503709626e-05,0.0008207574461668254
8.440179,5.121685705872345e-05,0.0008209973000748636
8.456541,5.103238928087381e-05,0.0008217533431344198
8.4684,5.089910004586824e-05,0.0008222995789238592
8.473563,5.084117239203727e-05,0.0008225369602276205
8.489877,5.065856464876174e-05,0.0008232852143210031
8.5017,5.0526618583027564e-05,0.0008238258273053917
8.506863,5.046910234696018e-05,0.0008240614714149562
8.523177,5.028779191739479e-05,0.0008248042492849165
8.535,5.0156783607209454e-05,0.0008253409053443495
8.540179,5.009950484144016e-05,0.0008255755266623595
8.556541,4.991894461980892e-05,0.0008263150749424662
8.5684,4.978847991686695e-05,0.0008268493922963273
8.573563,4.973178008988665e-05,0.0008270815938473525
8.589877,4.9553043988186654e-05,0.000827813519642781
8.6017,4.942389648259541e-05,0.000828342334409594
8.606879,4.936743146869985e-05,0.0008285735274043144
8.623241,4.918943715778544e-05,0.0008293022685807078
8.6351,4.906082713907383e-05,0.0008298287772275506
8.640263,4.900493353088922e-05,0.0008300575851277999
8.656577,4.882873958014721e-05,0.0008307788130648981
8.6684,4.870142957881812e-05,0.0008312998980101013
8.673563,4.864593467488754e-05,0.0008315270297414505
8.689877,4.847099789356773e-05,0.0008322429738804413
8.7017,4.834459657796678e-05,0.0008327602409901678
8.706879,4.828933248515858e-05,0.0008329863852065374
8.723241,4.811512482098756e-05,0.000833699211196061
8.7351,4.7989251779900156e-05,0.0008342142203469975
8.740263,4.793454789789399e-05,0.0008344380306048346
8.756577,4.776210528752286e-05,0.0008351435044703831
8.7684,4.7637506737663466e-05,0.0008356532062575542
8.773579,4.758303098972505e-05,0.0008358760428335947
8.789941,4.7411309020615775e-05,0.0008365784422472031
8.8018,4.7287232586051814e-05,0.0008370859177356368
8.806963,4.723330965176993e-05,0.0008373064539007549
8.823277,4.7063329409285385e-05,0.0008380016068880598
8.8351,4.69405106023755e-05,0.0008385038513331734
8.840263,4.688697380342175e-05,0.0008387227704496048
8.856577,4.67182110516951e-05,0.0008394128260493159
8.8684,4.6596272206391195e-05,0.0008399113873935752
8.873579,4.654295952311861e-05,0.0008401293532650388
8.889941,4.637490469259215e-05,0.000840816398968459
8.9018,4.6253478721713345e-05,0.0008413127807843566
8.906963,4.6200707872414695e-05,0.0008415284957101441
8.923277,4.603436014621378e-05,0.0008422084508339827
8.9351,4.5914166776379526e-05,0.0008426997141356763
8.940279,4.586161736290687e-05,0.0008429144892459458
8.956641,4.569596907653513e-05,0.0008435914768930153
8.9685,4.557628242109647e-05,0.0008440805913979509
8.973663,4.55242675948126e-05,0.0008442931480068611
8.989977,4.53603035630033e-05,0.0008449631472929963
9.0018,4.524183299320782e-05,0.0008454472170893697
9.006963,4.51901919172149e-05,0.0008456582138895721
9.023277,4.5027406285631184e-05,0.0008463232962635325
9.0351,4.490978738622749e-05,0.0008468038133977049
9.040279,4.4858363734541696e-05,0.0008470138902140562
9.056641,4.4696264849077504e-05,0.0008476760677516363
9.0685,4.457914344667166e-05,0.0008481544814683643
9.073663,4.4528243636829425e-05,0.000848362387611837
9.089977,4.436779512704051e-05,0.0008490177274743298
9.1018,4.4251865325238934e-05,0.0008494912052814176
9.106979,4.420118027118566e-05,0.0008496982044674331
9.123341,4.404141006482598e-05,0.0008503506806376677
9.1352,4.3925971630715295e-05,0.0008508220848327953
9.140363,4.387580333327219e-05,0.00085102694471049
9.156677,4.371766116495716e-05,0.0008516726820199205
9.1685,4.360339818878523e-05,0.0008521392216506361
9.173663,4.3553591472123295e-05,0.0008523425771095432
9.189977,4.3396589300170533e-05,0.0008529835721434306
9.2018,4.328315020615668e-05,0.0008534466853253268
9.206979,4.323355425990177e-05,0.0008536491530558144
9.223341,4.307721778420341e-05,0.0008542873451312222
9.2352,4.2964260906913835e-05,0.0008547484286962866
9.240363,4.291517122090606e-05,0.0008549488033466285
9.256677,4.276042969316807e-05,0.0008555804022017871
9.2685,4.2648624362419434e-05,0.0008560367263552909
9.273679,4.259974280129688e-05,0.0008562362259031662
9.290041,4.244565860221021e-05,0.0008568650616772279
9.3019,4.2334329415580064e-05,0.0008573193850999149
9.307063,4.228594719947507e-05,0.0008575168218774509
9.323377,4.2133436149016674e-05,0.0008581391599204104
9.3352,4.202324275745608e-05,0.0008585887928739689
9.340363,4.197521019327344e-05,0.0008587847788070189
9.356677,4.1823801500150276e-05,0.0008594025434818577
9.3685,4.171440476100681e-05,0.0008598488720548365
9.373679,4.1666576378301414e-05,0.0008600440015169991
9.390041,4.151581254262784e-05,0.0008606590619547952
9.4019,4.1406882898332646e-05,0.0008611034324206551
9.407063,4.135954362413262e-05,0.000861296543778722
9.423377,4.121032066940535e-05,0.0008619052472021875
9.4352,4.1102503506079285e-05,0.0008623450287940041
9.440379,4.105536580037705e-05,0.0008625372959109033
9.456741,4.090677944037432e-05,0.0008631433337216024
9.4686,4.0799423377233906e-05,0.0008635811851830421
9.473763,4.075276804094984e-05,0.0008637714634770025
9.490077,4.0605701319802655e-05,0.0008643712365199922
9.5019,4.049944239065846e-05,0.000864804565707024
9.507063,4.045312503768472e-05,0.000864993444952978
9.523377,4.030712386056876e-05,0.0008655888079260775
9.5352,4.020163495575544e-05,0.0008660189507431644
9.540379,4.0155515282757195e-05,0.0008662070037894019
9.556741,4.001013840541834e-05,0.0008667997581276903
9.5686,3.990510168192625e-05,0.0008672280120842279
9.573763,3.985945440936835e-05,0.0008674141194516037
9.590077,3.971556574926108e-05,0.0008680007449409715
9.6019,3.9611603459524244e-05,0.0008684245747517388
9.607079,3.956615129425062e-05,0.000868609867758392
9.623441,3.9422878800229455e-05,0.0008691939220018052
9.6353,3.931936279230239e-05,0.0008696158900325788
9.640463,3.927437646871418e-05,0.0008697992656397535
9.656777,3.913257151993488e-05,0.0008703772801233344
9.6686,3.9030115012253706e-05,0.0008707948883268431
9.673763,3.8985455278525065e-05,0.0008709769149450549
9.690077,3.884467993245025e-05,0.0008715506771758409
9.7019,3.874296745537443e-05,0.0008719652130556647
9.707079,3.869849900571495e-05,0.0008721464427735599
9.723441,3.855832773951967e-05,0.0008727176888993403
9.7353,3.8457052778924604e-05,0.000873130402936582
9.740463,3.841304047451162e-05,0.000873309756917624
9.756777,3.827430619328599e-05,0.0008738750945330935
9.7686,3.8174068657153304e-05,0.0008742835434986111
9.773779,3.813024511062085e-05,0.0008744621120341603
9.790141,3.799210692398056e-05,0.0008750249697190146
9.802,3.789230111374535e-05,0.0008754316230417325
9.807163,3.784892733659022e-05,0.0008756083431454182
9.823477,3.771220604078335e-05,0.0008761653783380522
9.8353,3.76134231402876e-05,0.0008765678286891582
9.840463,3.757036484566133e-05,0.0008767432481678159
9.856777,3.743463811710074e-05,0.000877296183577683
9.8686,3.733657391171912e-05,0.0008776956717844622
9.873779,3.729370062536985e-05,0.0008778703227074771
9.890141,3.7158558139789797e-05,0.0008784208315241457
9.902,3.706091706689922e-05,0.0008788185627176913
9.907163,3.7018484128786034e-05,0.0008789914054313106
9.923477,3.688472884340439e-05,0.0008795362184664888
9.9353,3.67880892345282e-05,0.0008799298381654274
9.940479,3.6745838829919447e-05,0.0008801019234014487
9.956841,3.661265996591236e-05,0.0008806443448269095
9.9687,3.6516437818735246e-05,0.0008810362328488867
9.973553,3.647713171907793e-05,0.000881196313309283
9.988887,3.635321537098655e-05,0.0008817009707814014
10.0,3.626366806017136e-05,0.0008820656468640264
