,A,B,C
4.7343,0.0003435614681410016,9.783448508898562e-05,0.0005586040467700132
4.7676,0.0003409893521975955,9.717081292948965e-05,0.0005618398348729152
4.801,0.00033842888404290647,9.650791663630042e-05,0.0005650631993207935
4.8343,0.00033589519383292455,9.584980820126986e-05,0.0005682549979658059
4.8676,0.0003333804724119048,9.519455104093429e-05,0.0005714249765471612
4.901,0.000330877138869363,9.45402405185866e-05,0.0005745826206120507
4.9343,0.0003283999857450632,9.389082900573718e-05,0.0005777091852491998
4.9677,0.00032593405037176947,9.324246598402892e-05,0.0005808234836442018
5.0,0.0003235666497107286,9.261829566517622e-05,0.0005838150546240953
5.001,0.0003234933721714034,9.259897422934624e-05,0.0005839076535992506
5.0343,0.0003210714985408985,9.195862559686097e-05,0.0005869698758622408
5.0677,0.00031866059232903566,9.131946175559365e-05,0.0005900199459153711
5.101,0.0003162748999098603,9.068533256999719e-05,0.0005930397675201428
5.1344,0.0003139000110632508,9.005246892445948e-05,0.00059604752001229
5.1677,0.0003115499593317225,8.942467882146181e-05,0.0005990253618468158
5.201,0.00030921750155669714,8.880009345487664e-05,0.0006019824049884265
5.2344,0.0003068956062819448,8.817688087883199e-05,0.0006049275128392235
5.2677,0.00030459799390372813,8.755878566524601e-05,0.000607843220431026
5.3011,0.0003023107862289244,8.694212629283725e-05,0.0006107470874782384
5.3344,0.00030004749868003103,8.633060467723748e-05,0.0006136218966427315
5.3677,0.00029780115551672476,8.572239215330027e-05,0.0006164764523299751
5.4011,0.0002955649848849558,8.511569842911503e-05,0.0006193193166859292
5.4344,0.0002933522006223645,8.451416109897411e-05,0.0006221336382786616
5.4678,0.0002911494369203288,8.391419080026053e-05,0.0006249363722794108
5.5,0.0002890411918132594,8.333892257363039e-05,0.0006276198856131103
5.5011,0.00028896918895872766,8.33192742255977e-05,0.0006277115368156749
5.5344,0.0002868057849480985,8.272784110005334e-05,0.0006304663739518482
5.5678,0.0002846521778802899,8.213803768186032e-05,0.0006332097844378499
5.6011,0.00028252109371356766,8.155339380763762e-05,0.000635925512478795
5.6345,0.0002803996601297344,8.097041548716206e-05,0.0006386299243831038
5.6678,0.0002783004129695455,8.039258939377409e-05,0.0006413069976366807
5.7011,0.0002762168820860364,7.981817502246209e-05,0.0006439649428915019
5.7345,0.0002741427864410822,7.924547188015751e-05,0.0006466117416787606
5.7678,0.0002720903821490925,7.86779020090524e-05,0.0006492317158418554
5.8012,0.0002700472721393518,7.811206889172643e-05,0.0006518406589689221
5.8345,0.00026802552942791966,7.75513515700572e-05,0.0006544231190020234
5.8678,0.00026601892274640877,7.699405615594239e-05,0.000656987021097649
5.9012,0.00026402140295335024,7.643852905310291e-05,0.0006595400679935469
5.9345,0.00026204477366598784,7.588808508197117e-05,0.0006620671412520411
5.9679,0.00026007709551489504,7.533942636724077e-05,0.0006645834781178643
6.0,0.0002581996550237576,7.48152958379695e-05,0.0006669850491382729
6.0012,0.0002581294894051526,7.47957066077479e-05,0.0006670748039870996
