,A,B,C
13.135,4.965124241712784,18.40614098740762,2.7308580892417966
13.231907,5.045147501415205,18.415677024741317,2.7513273256485733
13.538093,4.660062350877385,18.329668507926193,3.060938109518635
13.76,4.3899451165362136,17.95957796431441,3.2375817807776452
13.856907,3.986999094789398,17.877512955637744,3.3982363900287047
14.163093,3.7217292261117225,17.170735663527484,3.7890298638338917
14.385,3.437981959980428,16.842302935873526,4.422109085490059
14.481907,3.20686451071874,16.73568378844729,4.463188517768932
14.788093,2.315987823221848,15.681961844825219,5.53008489434603
15.01,1.452081236950773,14.775391138494363,6.425902522608755
15.106713,1.0642836508819946,14.049699574512262,7.198713853045319
15.412287,0.14339101014244057,12.907068239252634,8.21890976078644
15.63375,0.07434165397096784,13.171168169712306,8.215430048310171
15.730463,-0.037661054608967244,13.028992037215556,8.263112084745412
16.036037,0.07455342854036523,13.058613062104653,8.222608262751415
16.2575,-0.019869263359999688,12.985224623645573,8.34485973767679
16.354213,-0.14612675453548668,13.18303662790782,8.378780860920694
16.659787,-0.05251117584870962,13.017014126490281,8.25746463776338
16.88125,0.09391496839029433,13.005177931993273,8.289852517433939
16.977963,-0.0058073601259481505,12.894044562093534,8.087785835405148
17.283537,0.09760586767110235,12.986355086755587,8.188973156113162
17.505,0.11501776433119004,12.976632186776191,8.199680145743901
17.601713,0.07697083956046974,12.91081052851355,8.18960551021367
17.907287,-0.16885068096352143,12.866897322322252,8.115645711146236
18.12875,0.03610770385555711,12.877669555549533,8.02559861373189
18.225463,-0.09601116001106696,12.937505629097064,8.139834927320754
18.531037,0.08431160896421913,12.831847365859158,8.266196127161285
18.7525,0.22098391382890656,12.931748007510441,8.239737135443391
18.849213,-0.09371235905721476,12.979438600105706,8.06585336497314
19.154787,-0.14695730620844777,12.92785564448879,8.282576706676116
19.37625,-0.10500403087077213,13.151301791854282,8.180345515157418
19.472963,-0.05405641680146427,13.003151444094824,8.240625460280778
19.778537,-0.04903349403996782,12.992907782929052,7.983825976545253
20.0,-0.022572662730957597,12.931631876511256,8.140236747018507
