,A,B,C,D,E,F,G,H
9.75,0.0,0.0522030779920082,0.0,0.10531642175500049,0.061907791575054515,0.1368274703670859,0.39511750822193853,0.36758741484464974
9.808144,0.03496691784386403,0.027913404171645444,0.017445998629870264,0.0887727938638624,0.04349033595406874,0.13083987950927647,0.3946700497457279,0.38777256798194165
9.991856,0.0005487640269839131,0.07046819443782484,0.01576678970099681,0.11058463590532601,0.052525975554041746,0.141167126062259,0.4360563007890454,0.3111564620152484
10.125,0.008750912455414372,0.021852002352253683,0.005262791294265416,0.09603496279492205,0.022708194244740892,0.12746625906288106,0.4138772232005806,0.3911546553542893
10.183144,0.0,0.03957074342155358,0.0,0.10547980516313285,0.08021752082628449,0.13183146761362297,0.4224466772150327,0.37027291049464545
10.366856,0.0,0.02937338433398108,0.014982537191776857,0.10260876398942358,0.052416901809414995,0.1232352537337385,0.41077207650511577,0.36910299159894566
10.5,0.04156930993413765,0.030164585503362137,0.02889681919451942,0.09032639732688641,0.034651693802343224,0.08229968897489467,0.4155875615511646,0.34261455881299024
10.558144,0.019455166936516135,0.030715643596451604,0.03753035564115426,0.13218471809005644,0.08031390649557346,0.10736880725781581,0.3861990572419408,0.36662657403116516
10.741856,0.0,0.0433637345759749,0.045089361933301285,0.10203826596380995,0.038282935150935005,0.08229255366208996,0.4011139211376042,0.3663314169860075
10.875,0.007253958130759183,0.012149408277162705,0.0,0.08825801490867646,0.024160164721997716,0.1088698631115849,0.48236103353542004,0.371100088073689
10.933144,0.0,0.004322490916830585,0.019981883030515242,0.1123757371838934,0.07678102675086082,0.10570493641963728,0.3903037494962985,0.37859424300308486
11.116856,0.014338626110311508,0.0006433437920594712,0.003782400227315889,0.10678926337708397,0.048515728415524956,0.10366408264604929,0.3638647947419453,0.4175783318845369
11.25,0.0,0.0,0.0,0.10231746509677155,0.040978217890176284,0.1146543303118282,0.4119103803853566,0.4061572853205619
11.308144,0.0,0.0,0.015385986663548826,0.10996520619305811,0.05842673732886928,0.12359920259499577,0.377079550805104,0.40364949797746225
11.491856,0.00947079791920115,0.019412697327949056,0.02090950804171168,0.07884136164450231,0.04739196480881887,0.08494745401385363,0.3856222650552976,0.3696146535195848
11.625,0.024596383149247555,0.015590441987016243,0.014189033238084979,0.06949100794579471,0.043063060190926844,0.12122862555617098,0.39024604554113396,0.41975127740595497
11.683144,0.02050859850293064,0.002445790128426129,0.007357336423273839,0.07342548566719688,0.067260538026921,0.10459127343003705,0.39613004455068235,0.3462106369832753
11.866856,0.0,0.035236797456919336,0.0,0.079453419590636,0.07001077906748632,0.10730095814936612,0.4033991008455914,0.40629677923592644
12.0,0.0270650728500019,0.0,0.0,0.07560544871217598,0.06621686768969169,0.12751068612279953,0.4306621264559118,0.3861720724594868
12.058144,0.0,0.036358483346904766,0.016931916222284342,0.11021246484197461,0.03849111764021539,0.08794927577222665,0.4019700522404135,0.41351896828389456
12.241856,0.02418999235998042,0.03564471548151962,0.01857309529810839,0.10119045105566751,0.08701600035212553,0.07746037366522399,0.3679327660991736,0.3961588828316759
12.375,0.0,0.03043464192888992,0.02256061923615547,0.07778575548392791,0.040340013500318225,0.08730190505523044,0.3757145347373151,0.3968173257749996
12.433144,0.0,0.03911707477030613,0.0,0.09610542207521323,0.06466375152193292,0.07966879024752324,0.393430443873842,0.42209817428951535
12.616856,0.0,0.032855085839320626,0.0,0.08542039994156277,0.052214715001479936,0.08063612311470082,0.38489809162809424,0.42435031934815504
12.75,0.006056255187624672,0.0,0.0,0.07990743965533134,0.03571811896729703,0.07389321405881691,0.37701080299812545,0.40304735243819345
12.808144,0.006174696064657853,0.0,0.021481928750872972,0.07507109369748263,0.06163929165649585,0.10216622321054337,0.3806125805336612,0.41379438493662907
12.991856,0.0,0.029067746987263925,0.0003388583059903503,0.10241353146269098,0.07686561286951227,0.08230177967117457,0.39786201051266723,0.3932369732965886
13.125,0.0,0.02915827311363875,0.007691237958146824,0.08344206397082254,0.03396969245216575,0.10327354480243237,0.36707910565287694,0.37299432033247487
13.183144,0.0,0.02543151063313802,0.0,0.06710216066541014,0.02572629445136606,0.13197998633566152,0.40416407581393415,0.3750157396962259
13.366856,0.0,0.0,0.011964118394209612,0.06457566837818708,0.05260209476079631,0.06701326980419994,0.419251452229377,0.4474932017711056
13.5,0.03828139780476962,0.021494388885547958,0.0,0.09419642209029147,0.05177907740426118,0.052498180992153864,0.3784295524000981,0.3833963979953374
13.558144,0.0,0.0213763011263852,0.011926581260441618,0.0696580581242609,0.09970884053709789,0.10168932892118399,0.3720427241702297,0.40297975586976614
13.741856,0.0,0.07270820764613699,0.027140358718316188,0.0493788946694348,0.058014597750546806,0.10232064824002696,0.3750336450400316,0.4200236710837238
13.875,0.0,0.059243085937738915,0.034026094987700053,0.03359346810503533,0.05934389597601943,0.07685690943038218,0.3700880395949304,0.40649976574836727
13.933144,0.0,0.026616996411717553,0.0,0.05333958434885128,0.021618989063730193,0.06718771357187697,0.4113807888290658,0.44156115467274454
14.116856,0.0,0.0217127080096958,0.03194946641330019,0.07551090960006007,0.07278685470828569,0.0936286034239621,0.39294694981553235,0.37475914708565844
14.25,0.0,0.02560345741109879,0.02252177766438433,0.048209382822699716,0.08391300186579476,0.04708823833960663,0.37351715554872894,0.4323433818156978
14.308144,0.011319548141422213,0.0,0.0,0.1163044510570619,0.04141248386795564,0.11584244843845985,0.4026753351808279,0.4181228136737553
14.491856,0.0,0.0,0.029696536157411885,0.06390419939243083,0.06026902480063412,0.07667661245560527,0.36296362502017243,0.41565448289320367
14.625,0.017096291278072506,0.0,0.03638832289044469,0.08211282181164943,0.09488111578357306,0.06896077486866212,0.36922827964505595,0.41387916795763313
14.683144,0.0,0.015838111192042335,0.002408067650607144,0.043716680204897614,0.040690397882274625,0.08145452794967321,0.38207816159768315,0.3951328168073003
14.866856,0.0,0.01865912939265421,0.04130147426725463,0.0898672874407423,0.05378670494240089,0.06346485138873086,0.3628794813481797,0.4246696625643036
15.0,0.0,0.011821094241123651,0.020173672877306224,0.08395216619781386,0.056822787363860344,0.09132463318617651,0.3572319656958934,0.40897859303853656
15.058144,0.0,0.010490903808512185,0.0,0.08386793395209413,0.062422369396385485,0.09048307990457076,0.36845003296092305,0.39196360238300193
15.241856,0.0,0.027258585879884188,0.0,0.08015812613731264,0.0493189403023172,0.0668622442894817,0.40781981850085136,0.43388061595087796
15.375,0.0,0.01109903471731644,0.0,0.08587227389604028,0.05238247361935607,0.07289665894425593,0.38950989105434297,0.43513171641642706
15.433144,0.004364114512220269,0.03776797618430259,0.01904855595608008,0.04839508004035829,0.07290809499294594,0.07987485316526576,0.3962321337718009,0.42418528494574986
15.616856,0.02751200136310604,0.04063093777751234,0.0,0.06277214401675853,0.07283361753847163,0.08944849072989658,0.40505875232352034,0.4593755725399329
15.75,0.006725553794552891,0.0,0.04585756543953004,0.08368124136874028,0.03009149377271315,0.08376761294732794,0.3671106908389939,0.4623866643769533
15.808144,0.0,0.0,0.0,0.0481767983972178,0.07083485738695057,0.10638215834231193,0.38849312696226646,0.4324503980783519
15.991856,0.0,0.00923395774915685,0.0,0.07185224104413523,0.08231307408258673,0.09905239480020211,0.3941180138689792,0.40122705334213343
16.125,0.0018590699125611801,0.01950770068490692,0.0,0.018014866409647258,0.08741762907806598,0.061588435777637174,0.33780765438649313,0.4281542109435286
16.183144,0.02443360643287992,0.02361202708528197,0.0,0.045348316080536334,0.08127044277086022,0.0380314444929726,0.38896982800206326,0.44124160032658827
16.366856,0.022743667505792126,0.008284219912768374,0.0,0.04490982594657118,0.03646405323204131,0.0573704211842022,0.3664064401849615,0.41723896252893417
16.5,0.0001281273170473867,0.0,0.002822286068162682,0.07135467863956052,0.035476136357929886,0.0680145061453347,0.3639145091918063,0.3983763226172702
16.558144,0.0014805022923572984,0.03189792942315839,0.0,0.04782854151177756,0.04953558790757257,0.08112050906894985,0.35112055984448864,0.45601738296391736
16.741856,0.005570189114498619,0.0,0.003265946000588898,0.05514661449070711,0.05010072767673188,0.05527046627740007,0.33334917657440044,0.4446702302476166
16.875,0.0,0.0,0.049573720710918624,0.057161667272326376,0.0663453748068926,0.09161200508331625,0.3551936446297266,0.41265163794724863
16.933144,0.022506320895144684,0.013081589569961308,0.03589771704024824,0.0234083482067066,0.08575900850058148,0.06526057710410473,0.35099506688729365,0.4254530723170658
17.116856,0.0070760822797798556,0.030560587762199207,0.0,0.043100669843483104,0.07480146418300938,0.08420016334903353,0.376246002947776,0.45771185712789814
17.25,0.0,0.010316018693572526,0.010835888967620123,0.05983483671293112,0.02416537870901176,0.07833395574389065,0.34302162056525887,0.4563416513163229
17.308144,0.0037679783930338485,0.0,0.017009310566651822,0.08940868610585946,0.08748854316001776,0.07214954269030288,0.356249786256768,0.4081209536462989
17.491856,0.02729420652554366,0.01951516288066265,0.004255447825746864,0.021978703660283188,0.06062157098925832,0.06568930098744773,0.37213724836818435,0.4504046126462247
17.625,0.0026929066836924144,0.020071244132022846,0.007822345162334736,0.046609537142194554,0.024234945291034912,0.045066171454756485,0.38303591201809556,0.4279216230585693
17.683144,0.0,0.022111104143597047,0.0,0.036976273301998805,0.06335927913664076,0.06981691056127957,0.368650327965377,0.4440530171198771
17.866856,0.011389432123147592,0.036752529498961795,0.01021350246445464,0.060626870477166465,0.006549732663068561,0.06200982552250213,0.3568588053322273,0.4635825116379973
18.0,0.007723454904297293,0.0019706284696486202,0.005097061918804883,0.040379747001932566,0.05815071504526303,0.07567478545195555,0.36418415355721606,0.4558873766026093
18.058144,0.0,0.0,0.0,0.05093445096392053,0.03441831696730909,0.03305191582987674,0.36160119375527133,0.3900178058262498
18.241856,0.023823475568946963,0.0156147188110098,0.0,0.08397086427221678,0.07671292421933337,0.062321503026084295,0.38470731423049437,0.43410891700422455
18.375,0.012449368760549395,0.00499473517551737,0.0,0.03562680926273348,0.04823718009075424,0.07890023985867534,0.38483800559950243,0.43423110551067884
18.433144,0.007394289485307804,0.023076271758790904,0.01974455082619089,0.05855749735593581,0.0902107343538929,0.07343361234558583,0.3608235434715708,0.428706065797609
18.616856,0.02713836827083371,0.0,0.0066768998374848254,0.03412059573302409,0.029610889788441765,0.057183190970533766,0.35565446071520257,0.43449237708159993
18.75,0.01185278127917962,0.006559742222944356,0.0,0.026760272249321766,0.06345915350971704,0.06738662258415008,0.3735159908053355,0.47823565049254724
18.808144,0.0,0.0,0.025284608722209174,0.03747846089266041,0.039993604781778276,0.04460243564766932,0.35891890425653256,0.45804976581799245
18.991856,0.017457986922888222,0.0,0.03785475252392636,0.051685170331565944,0.054513042134433316,0.07319487081043073,0.33918279964146025,0.4396356955888816
