,A-,AC-,AH,B,BH+,C,P
1012.341429,0.028351200740480694,1.4305349771025826e-08,0.007492217094446157,4.4194231576839866e-09,0.028351215045830415,7.981781852843524e-08,0.2834732749279748
1026.058571,0.02835120464963576,1.1318822103838876e-08,0.007492196521446078,3.496790602537463e-09,0.02835121596845782,6.315424665446702e-08,0.28347329457828935
1036.0,0.028351206960762328,9.553162539636717e-09,0.007492184358491475,2.9513199827320986e-09,0.028351216513924818,5.3302608975747404e-08,0.2834733061957362
1040.341429,0.02835120785312078,8.87141685090891e-09,0.0074921796621980905,2.740705696044602e-09,0.028351216724537574,4.9498755216446786e-08,0.28347331068139964
1054.058571,0.028351210277361896,7.01934126473658e-09,0.007492166903907467,2.1685354555448678e-09,0.02835121729670311,3.9164954840279605e-08,0.2834733228674717
1064.0,0.028351211710593738,5.9243789135868814e-09,0.007492159361074658,1.8302626558332101e-09,0.028351217634972597,3.305552770584886e-08,0.2834733300719977
1068.341429,0.0283512122639846,5.501598693064033e-09,0.007492156448674828,1.6996506229401807e-09,0.028351217765583237,3.069659291822402e-08,0.2834733328537712
1082.058571,0.028351213767363236,4.353045697065323e-09,0.007492148536628924,1.3448206795874625e-09,0.028351218120408875,2.4288153496803297e-08,0.283473340410943
1092.0,0.028351214656173226,3.6740115098152378e-09,0.00749214385893679,1.1350418398759074e-09,0.028351218330184683,2.049943052569882e-08,0.2834733448788252
1096.341429,0.02835121499935519,3.4118268947095774e-09,0.007492142052807884,1.0540432178378525e-09,0.028351218411182027,1.9036551548017756e-08,0.28347334660394236
1110.058571,0.028351215931666233,2.699558442676715e-09,0.007492137146132102,8.339966714068319e-10,0.02835121863122462,1.50623957561068e-08,0.2834733512905311
1120.0,0.02835121648285632,2.278459146964281e-09,0.007492134245240563,7.039030947792471e-10,0.028351218761315407,1.2712840422521575e-08,0.28347335406130036
1124.341429,0.028351216695678538,2.1158667537319158e-09,0.007492133125159387,6.536720984419383e-10,0.028351218811545235,1.1805643895851357e-08,0.28347335513113847
1138.058571,0.02835121727384566,1.6741570613114693e-09,0.0074921300822476675,5.172110370251092e-10,0.028351218948002667,9.341091372382514e-09,0.28347335803755186
1148.0,0.028351217615662967,1.4130142642815495e-09,0.007492128283229993,4.365339609805916e-10,0.028351219028677176,7.884025468181941e-09,0.28347335975586613
1152.341429,0.02835121774764345,1.3121832863590023e-09,0.00749212758859799,4.0538337610630975e-10,0.028351219059826682,7.32143143318184e-09,0.28347336041933646
1166.058571,0.028351218106190578,1.038258717560047e-09,0.007492125701491115,3.207574674609682e-10,0.028351219144449245,5.793048666565596e-09,0.2834733622217831
1176.0,0.028351218318166768,8.763118389933274e-10,0.007492124585796093,2.707257878179599e-10,0.028351219194478552,4.889453846987822e-09,0.28347336328742206
1180.341429,0.028351218400013797,8.137817804776939e-10,0.007492124155004838,2.5140782196940534e-10,0.02835121921379552,4.540562666389474e-09,0.28347336369888515
1194.058571,0.028351218622365074,6.439080259679702e-10,0.007492122984666674,1.9892720935288175e-10,0.028351219266273035,3.5927392134586896e-09,0.2834733648167109
1204.0,0.028351218753821163,5.434768432267255e-10,0.007492122292732557,1.6790010624752502e-10,0.02835121929729794,3.032375818181012e-09,0.28347336547759544
1208.341429,0.02835121880457827,5.046988515423394e-10,0.007492122025561651,1.559200745380907e-10,0.028351219309277052,2.816011068854091e-09,0.2834733657327768
1222.058571,0.028351218942468594,3.99351549384144e-10,0.0074921212997267955,1.233741913942335e-10,0.028351219341820073,2.2282177737573006e-09,0.28347336642603643
1232.0,0.028351219023990674,3.370689495562172e-10,0.007492120870588014,1.041326733534834e-10,0.028351219361059554,1.880707242838069e-09,0.2834733668359128
1236.341429,0.02835121905546756,3.130206610005095e-10,0.007492120704886402,9.67032222624625e-11,0.028351219368488157,1.74652797083189e-09,0.2834733669941762
1250.058571,0.02835121914097996,2.4768907042315065e-10,0.0074921202547111165,7.651975779872539e-11,0.028351219388668965,1.3820053234435493e-09,0.2834733674241408
1260.0,0.028351219191535777,2.0906410980059458e-10,0.0074921199885458045,6.458701165543594e-11,0.02835121940059982,1.1664943551622881e-09,0.2834733676783539
1264.341429,0.028351219211056152,1.9415037066574473e-10,0.007492119885770856,5.997958119108686e-11,0.028351219405206456,1.0832819829839692e-09,0.28347336777651333
