,A-,AC-,AH,B,BH+,C,P
181.860612,0.020757013330140243,0.009046504788578354,0.10937322269829487,0.0015670177531134399,0.028832975852573963,0.059036734127455436,0.18747572627443412
187.739388,0.019889743473578206,0.005639281508549051,0.10372711870448965,0.0,0.028797864707982256,0.06226077662063325,0.19266903224490267
192.0,0.020222920818947596,0.007249368958054346,0.0986386252608347,0.00034176578527290525,0.028495313415117414,0.06318939172414914,0.19780496111622958
193.860612,0.02220177956436529,0.007399177799690753,0.09479721978862994,0.0,0.027435359979282765,0.06337806547849428,0.1980185155211724
199.739388,0.02087867638159148,0.009359538765417239,0.08778314621888579,0.0,0.026396056289204158,0.06499275464836059,0.20188779256588726
204.0,0.01887051839340076,0.007435947912232418,0.0831419562768288,0.0,0.027582040202653535,0.06408886721574,0.20841230769844413
205.860612,0.020761658821717613,0.007978994440511634,0.08041925791364642,0.0,0.02874154429334013,0.06589201612591015,0.20875127567430316
211.739388,0.01971186557508831,0.00834921088749194,0.07652883430511605,0.0,0.02917203089525717,0.0612930058121675,0.21563254685370306
216.0,0.020703359759137882,0.00969156319666854,0.07302920382129816,0.0004330107815757974,0.02859138673039137,0.05752419124513708,0.22134747795891668
217.860612,0.02205701821868842,0.005378084106402717,0.06962432915022516,0.0015287726415194234,0.02895816168564059,0.05649242151306365,0.22149310109724532
223.739388,0.020676732574858008,0.008663755283366817,0.06467960050862544,0.0,0.026684918581807958,0.050556195966834604,0.22688278249277966
228.0,0.022870056869923897,0.006216678576843483,0.06199617862421359,0.0,0.026316163116995733,0.047342471504784,0.22951826575606568
229.860612,0.021683281481817137,0.006208942339225946,0.0584314243174846,0.000168301972338872,0.02764438346565068,0.04596423173576852,0.23184051482874737
235.739388,0.02007475379922625,0.004123527149415479,0.0547259809795742,0.0005433315110499643,0.028178254826576012,0.04328302640721695,0.23837068665864375
240.0,0.023124672275322892,0.006011318276020891,0.050291873736541544,0.0008179247323477525,0.02979895763877214,0.04003826910786883,0.24101164373705944
241.860612,0.023358820387583294,0.004586033468290865,0.05035210626225277,0.0008852416686658569,0.028059290165427665,0.03941967985917106,0.24054134337477245
247.739388,0.02190034392969492,0.007378863621521577,0.04741114612838493,0.0,0.027751955858224313,0.03601598520211135,0.2452497626446262
252.0,0.024271668025032427,0.003465728110960036,0.04382815873719039,0.00041753883240977426,0.027773851318197262,0.03263629047650361,0.24772422426736174
253.860612,0.021764659110185693,0.003155025964812344,0.04270414994557278,0.00021026468094306015,0.026492708130089145,0.03183268329448134,0.2477736935678308
259.739388,0.02492139845802117,0.005360323251735968,0.04051640280499507,0.0,0.027545342498997906,0.030076378646640416,0.2517870627157835
264.0,0.023970240359700277,0.004051988207169153,0.03671041662455836,0.0008872332157630652,0.026217332738336117,0.02627352670419632,0.25410127776972313
