,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229
0.0,0.03268403962208987,0.05612199812189533,0.07746182239848792,0.08460870204373656,0.07857559846342359,0.061791434584721396,0.04989421886583944,0.04508701057143531,0.05477054990477355,0.06754544007869795,0.07315857860763811,0.06562165016895731,0.04819043023496828,0.02900953065654301,0.014144534426932368,0.007242223466841243,0.0018506225323702099,0.001257063817692667,0.001540336551120917,0.0006970424779356386,0.0012239753829772163,-0.0011000453396514953,0.000741804395831423,-0.000595032480461935,0.000731260952329589,0.007137554201558244,0.017444622940424294,0.03341742386284256,0.054805515550720725,0.07235107979207078,0.07918251255609086,0.07278988036442273,0.05329844457696311,0.03347844701980574,0.017164298319273158,0.005893939783099466,0.002674277826860546,0.000485837703679043,0.001464828885169254,0.000100131181207722,-0.001097490685764853,0.001713462555410004,-8.03693222291952e-06,0.0005225171979695368,0.0011302263669180032,0.0005166075871137481,2.8700819885375784e-05,0.0012997497053769903,0.0022927204301032606,0.0019219210716069526
0.2,0.027174135132039177,0.04516482770744676,0.06334742554250038,0.06919317113526008,0.0640472552126134,0.05199133774915721,0.038950546677940824,0.03769790652294553,0.04787374798667663,0.05740621002123779,0.0627530183334331,0.055750460455252095,0.041925021287610234,0.02434423354260158,0.012143771013426861,0.006016258542823167,0.0024166995414045215,0.0011158055005368614,4.882059756452942e-05,0.0010154889385347622,0.0013598452326938756,0.0008300953571144797,0.0009017862275855963,0.0011459285271247569,0.0022373608678732055,0.006660249355915318,0.01594968241226517,0.03244731880262733,0.05177802775821004,0.07067133568697866,0.07806404382261266,0.07111941764433193,0.0525932959778967,0.03160284126540784,0.015221599437587571,0.007562171087134786,0.004298777909342003,0.0038957623617987113,0.0059883116234763336,0.007308210869633312,0.008429954524958257,0.005791362263821011,0.005861698345001878,0.002316127040927052,0.0008920598314945425,0.00033357460643727063,-0.00048402077671307286,0.0007488580227448088,0.0011249654450118179,0.000751005448275748
0.4,0.022234091527544516,0.037430227275060526,0.050289758989248305,0.05745685988235996,0.0531307384216934,0.042377992305615036,0.03281126002292909,0.03351030852030781,0.038888321797951104,0.04754695939566205,0.05345814734909943,0.04783464114200002,0.03631098704982844,0.023475273702476436,0.00942417042369638,0.004840212144168248,0.0006883259184705078,0.000684438133082183,-0.00017590983132071423,0.0021183853062049724,0.001505343786732599,0.002104072744381698,0.0018653629386250544,0.001198017169343963,0.003392607788082871,0.00769937383434224,0.017081388820550054,0.030448353503724452,0.048656785325364514,0.06720907081064587,0.07391398071200941,0.06729588392666766,0.04943746893962141,0.02952991217229181,0.01542101005657629,0.007299840473460935,0.005868854661321911,0.0069390807125350815,0.009043814421002692,0.012226998558066856,0.012978285455984723,0.012118891298614862,0.009820188507555014,0.005298363118690633,0.002044015860335601,0.001967547961874976,0.0007253306610186943,0.0006742304972129585,0.0006399021821249698,0.0008175638005595915
0.6,0.018788419693870535,0.030777688561737158,0.0430794395459893,0.04757666098346457,0.04189425343309209,0.03423953544861695,0.028532870210026918,0.027161968792581887,0.03386038484599746,0.043209197113325444,0.04649589088764215,0.041287199875230426,0.03046682517038687,0.017748540375101603,0.008412778501791073,0.004520190961185171,0.00019369828968724009,0.0019665095920751038,0.0019344591776202197,0.0018163974233028526,0.0012664055987400853,0.0028602951998656077,0.002471354107361913,0.0028290779318398984,0.0037912611267698166,0.009282380930511756,0.01454902407978668,0.02848058582573804,0.04527527791867599,0.06184674959726379,0.06756045324602036,0.061781742912540856,0.04514727376022546,0.027712432427340224,0.01477419314714829,0.0071274386801698075,0.006076125180132185,0.006665904125219675,0.011997944675124706,0.017309735673015858,0.01818216417895892,0.01636929098710766,0.012675859572861846,0.007091080098450025,0.005352835232094009,0.001099035686594564,0.0013280977042643839,0.0006433330167166854,0.0007320970871637626,8.886646309523235e-05
0.8,0.014667406453455257,0.025901743314054503,0.03356488115349792,0.03781808432501441,0.03502541451351207,0.02854561862764746,0.02363266733767013,0.02388860991440679,0.029938122421538697,0.037370126781168,0.04085218146661357,0.03532732011873333,0.0259582569803771,0.01688050848008004,0.007962696347880346,0.004071470492454658,0.0018667030791081481,8.886165660236165e-05,0.0017997770134053578,0.0029513258079298323,0.003953468395311999,0.003787732866442776,0.003124727373833843,0.0035247501811461073,0.004782518514175545,0.007102345968441524,0.014931169810140095,0.026374653936664053,0.043712841645784296,0.05678997947445916,0.062475048635797815,0.056064937001680484,0.04155463308562678,0.025574110774199965,0.013139921872666703,0.0067974884787989735,0.0056479962764093925,0.007888863564178469,0.014572222658516357,0.0202843964059268,0.021577242748427938,0.018492759784471558,0.013950588112538678,0.008269746910410132,0.005535173162944371,0.0017646760441687027,0.0006891429125159262,0.0004650451896817661,0.00028364956275974757,0.00042691688721805814
1.0,0.013101230935085317,0.02063357781407407,0.02835142758490604,0.03233443020396614,0.029135145355870723,0.023986569822540483,0.019220473076644238,0.02023306293079956,0.025672132421238624,0.032587448113048985,0.03458530244734394,0.031787005079901905,0.023251324576122917,0.013990458143596448,0.007590705798582246,0.002861925068573727,0.0014974979622949048,0.002477459201248986,0.002760596388272713,0.003834298973016032,0.00386818732121017,0.0031033868176724116,0.004539783173064064,0.0037083086067930555,0.006195684726479762,0.007851770745750344,0.01493104103928173,0.02626371959855756,0.03856169978382834,0.04943986898058065,0.05445239879919634,0.04940353008815035,0.036063535135334834,0.02152022429040618,0.012170702928949619,0.005977353224012188,0.007474806977409148,0.01048875642949506,0.016565769383283146,0.023004487938452684,0.024862940940114528,0.021979492097585367,0.016711794421571773,0.0096007139005575,0.0052442986722249065,0.001592099425238319,-0.0001001117094766807,0.0010341268584575453,-0.0004494685133576774,0.000746107182434402
1.2,0.010158993347079495,0.01594501326883639,0.0223569666157653,0.025519129976696198,0.02519425729012665,0.019259210342765468,0.017336606350803047,0.0178783902412748,0.023396542925304433,0.029049328740453705,0.03122855877124736,0.02725194192355032,0.021249071870333397,0.012431708440596666,0.007390337847185376,0.002677464622263914,0.002979437556535314,0.0032075807983454265,0.0010774813260913004,0.002402156824021639,0.005369063857039011,0.004676556713116588,0.0054348055130203745,0.0053553368986509154,0.006974663726241142,0.009826894121691339,0.014572030095476099,0.024127682173603192,0.03435210829250493,0.04596575682240343,0.04913424781442268,0.04391600190172463,0.032312251617240516,0.018604635846409055,0.011034916587705432,0.005518946408487563,0.006787397116675657,0.01028566707231316,0.018128693762943803,0.02307309810802986,0.025449665787521288,0.024251183285388212,0.016252765928054205,0.010738064083727598,0.0054473303953823165,0.002133158953078038,0.00021490351395978392,0.0004134724112321652,-0.00018365859263816072,0.0009110869495353347
1.4,0.008177187351637168,0.0150791055559742,0.018233627182000712,0.021331806500882785,0.020997324936096802,0.016308197642489506,0.014393856774409406,0.013426993273129994,0.022290254589939284,0.025930471147959606,0.028650352091593872,0.02509923817783077,0.019314821957782228,0.011107407575075405,0.007255013216332918,0.002337171370745761,0.00262353690071021,0.0008873106126011064,0.00308312469319802,0.0042258533563607785,0.004979531336666381,0.0051558415261854125,0.005970477598672056,0.007678563937311957,0.006362078362812742,0.009917267490095492,0.01349948525655456,0.02142482082953941,0.03118131567056138,0.040822528213972115,0.043618559844191954,0.038886555929368474,0.028786069859600864,0.016650548401434838,0.007742593755184847,0.006322511828128587,0.007044453525007508,0.011770754113840907,0.01821230987593412,0.024528214604129257,0.02817531569561301,0.025122969939045753,0.018080807972893683,0.012161117522238377,0.004742627864384867,0.0022243799674529067,0.0014152812144367947,0.000474560109890102,0.0003746669402513562,0.0017408961639194178
1.6,0.0070129436806418664,0.012030513164503287,0.015082290634225082,0.017084185050626064,0.015263211211859277,0.013226108312877965,0.012946892422270097,0.012949295518069547,0.019085629905047405,0.024426574056866077,0.025365461228003455,0.023365710349806695,0.01738639685806313,0.010472049889080811,0.005518182536807602,0.0028624133807297375,0.001424935952828662,0.0024167000221309775,0.0027534833727365263,0.004056108436357634,0.005471509955399992,0.006601669071578983,0.006354537259581933,0.007340908960973216,0.008494663862315392,0.00964633315255397,0.014440670544946025,0.020957919333716695,0.027742200960072693,0.03534408861911969,0.03686383152795113,0.03395598933448095,0.02467205082196962,0.01511787701069733,0.006807508130146172,0.005990516204612606,0.005496199204600725,0.010846672448826002,0.01829118048749821,0.024216400199928188,0.027174089968086436,0.026304400285287004,0.018033896151358284,0.010892323971234566,0.004950966526807769,0.002273063334268681,0.0005031039261728907,0.0009676803603244201,0.000767763824297591,0.0004278118603528562
