,B,C
6.106379,8.469510627542531e-05,0.0006772469226477367
6.122741,8.440191179938604e-05,0.0006784972463311557
6.1346,8.418995089433733e-05,0.0006794007053135104
6.139763,8.409780383176981e-05,0.0006797933558009398
6.156077,8.380721199069748e-05,0.0006810311485796012
6.1679,8.359713427810055e-05,0.0006819255579217369
6.173063,8.35055322003752e-05,0.0006823154433504558
6.189377,8.321666232675212e-05,0.0006835445163843525
6.2012,8.30078325979561e-05,0.0006844326220040751
6.206379,8.291650218698993e-05,0.0006848209207093208
6.222741,8.262849392375125e-05,0.0006860449802932989
6.2346,8.242029169427979e-05,0.0006869294524386401
6.239763,8.232978110102775e-05,0.0006873138487743394
6.256077,8.204435958311823e-05,0.0006885256119834225
6.2679,8.183802868322767e-05,0.0006894012041708326
6.273079,8.174779267759491e-05,0.0006897840302501552
6.289441,8.146324176259148e-05,0.0006909908322276066
6.3013,8.125754465716027e-05,0.000691862828962763
6.306463,8.116812460902166e-05,0.0006922418019789975
6.322777,8.088614802110878e-05,0.0006934364631494181
6.3346,8.068231303819992e-05,0.0006942996924623116
6.339763,8.059343681892959e-05,0.0006946759824761283
6.356077,8.03131779744193e-05,0.0006958621831274434
6.3679,8.011058737799359e-05,0.0006967192965482404
6.373079,8.002198929517657e-05,0.0006970940412900465
6.389441,7.974261193919521e-05,0.0006982753599078781
6.4013,7.954066271877045e-05,0.0006991289355164681
6.406463,7.945287402181574e-05,0.0006994999006499171
6.422777,7.917604993287889e-05,0.0007006693101936576
6.4346,7.897594729500647e-05,0.0007015142859883736
6.439779,7.88884385912992e-05,0.0007018837226744699
6.456141,7.861250165603115e-05,0.0007030483034998504
6.468,7.84130443103816e-05,0.0007038897802684627
6.473163,7.832634013556466e-05,0.0007042554859933342
6.489477,7.805294094569779e-05,0.0007054083111994667
6.5013,7.785531876946242e-05,0.0007062412991306196
6.506463,7.776915469378406e-05,0.0007066044035350841
6.522777,7.749746099184349e-05,0.0007077490261868466
6.5346,7.730107387854328e-05,0.0007085760850689306
6.539779,7.721519188382933e-05,0.0007089376864317655
6.556141,7.694439165276511e-05,0.0007100775608490456
6.568,7.67486541475741e-05,0.0007109011792340289
6.573163,7.666356876775546e-05,0.0007112591219954878
6.589477,7.639528104416894e-05,0.0007123874690273383
6.6013,7.620136020005926e-05,0.0007132027636101843
6.606479,7.611655786664268e-05,0.0007135592203652688
6.622841,7.584916649248021e-05,0.0007146828731150902
6.6347,7.565589718110981e-05,0.0007154947664224419
6.639863,7.557188580426682e-05,0.0007158476124289029
6.656177,7.530698892295785e-05,0.0007169598887147814
6.668,7.511552308930946e-05,0.0007177635673385086
6.673163,7.503204596776678e-05,0.0007181138929800719
6.689477,7.47688357249554e-05,0.0007192182223165307
6.7013,7.457859093233809e-05,0.0007200161569636966
6.706479,7.44953977233068e-05,0.0007203650222243446
6.722841,7.42330863286485e-05,0.0007214647384180666
6.7347,7.404349465609997e-05,0.000722259330757207
6.739863,7.396108341743689e-05,0.00072260465635286
6.756177,7.37012379437292e-05,0.0007236932202531909
6.768,7.351342887473286e-05,0.0007244797599703673
6.773179,7.343130177034615e-05,0.0007248236423080812
6.789541,7.317235569915327e-05,0.0007259076472713713
6.8014,7.298520001442429e-05,0.0007266908840631761
6.806563,7.2903848586767e-05,0.0007270312736863836
6.822877,7.264734844754187e-05,0.0007281042744089524
6.8347,7.246196078304427e-05,0.000728879565601355
6.839863,7.238113604446866e-05,0.0007292175148004572
6.856177,7.212629832534128e-05,0.000730282820920069
6.868,7.194211385745768e-05,0.0007310525507977836
6.873179,7.186157310239064e-05,0.0007313890824159204
6.889541,7.160763410703407e-05,0.0007324499108674558
6.9014,7.14241023412415e-05,0.0007332163968501338
6.906563,7.134432743385408e-05,0.0007335495054173836
6.922877,7.109280318099378e-05,0.0007345995492886305
6.9347,7.091101670685431e-05,0.0007353582484430506
6.939879,7.083152538725753e-05,0.0007356899565377453
6.956241,7.058089848342933e-05,0.0007367355768802358
6.9681,7.039976359807472e-05,0.0007374910714550316
6.973263,7.032103133804682e-05,0.0007378194024622494
6.989577,7.007279765326759e-05,0.0007388543831448968
7.0014,6.989339239028832e-05,0.0007396021956314334
7.006563,6.981517786418407e-05,0.0007399281649069212
7.022877,6.956857805475418e-05,0.0007409556993463508
7.0347,6.939035506683523e-05,0.0007416981302511992
7.039879,6.931242313573892e-05,0.0007420227246429359
7.056241,6.906671736658079e-05,0.0007430459165158524
7.0681,6.888914340779075e-05,0.0007437852016226626
7.073263,6.881196005876231e-05,0.0007441064870585992
7.089577,6.856861430871183e-05,0.0007451192540746234
7.1014,6.839274582263123e-05,0.0007458510123279646
7.106579,6.83158441631425e-05,0.0007461709398892937
7.122941,6.807338948680165e-05,0.0007471794181471868
7.1348,6.789816778054795e-05,0.0007479080696617989
7.139963,6.782200753979626e-05,0.0007482247331783955
7.156277,6.758189019705428e-05,0.0007492229281652711
7.1681,6.740835747405557e-05,0.0007499441551408188
7.173263,6.733270490656332e-05,0.0007502585341823167
7.189577,6.709418945424403e-05,0.0007512495267157518
7.2014,6.692181564106304e-05,0.0007519655484991521
7.206579,6.684644307752938e-05,0.0007522785950513568
7.222941,6.660881322727682e-05,0.0007532653791220648
7.2348,6.64370820912655e-05,0.0007539783524425756
7.239963,6.636243998493369e-05,0.0007542882014648191
7.256277,6.612711277127608e-05,0.0007552649119468412
7.2681,6.59570454141432e-05,0.0007559706122409977
7.273279,6.588268198843776e-05,0.0007562791456141319
7.289641,6.564823610610783e-05,0.0007572517008932913
7.3015,6.547880824679801e-05,0.0007579543913725417
7.306663,6.540516784049128e-05,0.0007582597710257128
7.322977,6.517300106175445e-05,0.0007592223908167803
7.3348,6.500521989614954e-05,0.0007599179080523071
7.339963,6.493207623747431e-05,0.0007602210789033286
7.356277,6.470147667604257e-05,0.0007611767350006762
7.3681,6.453482914877689e-05,0.0007618672197635698
7.373279,6.446196191954932e-05,0.0007621691000527669
7.389641,6.423223645310149e-05,0.0007631206802807511
7.4015,6.406622306307844e-05,0.0007638082127884101
7.406663,6.399406754641532e-05,0.0007641070041933338
7.422977,6.376658542263365e-05,0.0007650488533029503
7.4348,6.360219277625544e-05,0.0007657293602225566
7.439979,6.35303120261284e-05,0.0007660268776799792
7.456341,6.33036986674617e-05,0.0007669647034540443
7.4682,6.313993622436643e-05,0.0007676422962285223
7.473363,6.306875955942657e-05,0.0007679367674758278
7.489677,6.284436542796336e-05,0.0007688649966396945
7.5015,6.268220623668586e-05,0.0007695356610018777
7.506663,6.261151473255466e-05,0.0007698279974217607
7.522977,6.23886510940322e-05,0.0007707494962658829
7.5348,6.222759881853352e-05,0.0007714152969529677
7.539979,6.215717937246822e-05,0.0007717063841377697
7.556341,6.19351758370212e-05,0.0007726239377782881
7.5682,6.177474738898452e-05,0.0007732868809930025
7.573363,6.170502049271585e-05,0.0007735749850813217
7.589677,6.148519972402887e-05,0.0007744831410367153
7.6015,6.132634809198701e-05,0.0007751392995455708
7.606679,6.125689131790594e-05,0.0007754261707412642
7.623041,6.103792447178734e-05,0.0007763304331573748
7.6349,6.0879692127877544e-05,0.0007769837716639444
7.640063,6.081092015797114e-05,0.000777267701278438
7.656377,6.059411160331517e-05,0.0007781626968546762
7.6682,6.04374383356889e-05,0.0007788093451753175
7.673363,6.036913945082606e-05,0.0007790912121526199
7.689677,6.015382315185074e-05,0.0007799797051299998
7.7015,5.999822901098605e-05,0.0007806216544622694
7.706679,5.993019717464337e-05,0.0007809023128227311
7.723041,5.971572499873334e-05,0.0007817869889987304
7.7349,5.956074296124769e-05,0.0007824261739775648
7.740063,5.949338426305368e-05,0.0007827039521215663
7.756377,5.928103352422995e-05,0.0007835795548564276
7.7682,5.912758385933891e-05,0.0007842121893502507
7.773379,5.906049005741949e-05,0.0007844887749112529
7.789741,5.884897658764824e-05,0.0007853606115251127
7.8016,5.869613400821314e-05,0.0007859905184141697
7.806763,5.862970554029587e-05,0.0007862642641019402
7.823077,5.84202888588242e-05,0.0007871271544172433
7.8349,5.826896079723877e-05,0.0007877506026583533
7.840063,5.82029929949118e-05,0.0007880223560522585
7.856377,5.799502927285838e-05,0.0007888789656437382
7.8682,5.7844751806771376e-05,0.0007894978753368449
7.873379,5.777904554004285e-05,0.0007897684599379315
7.889741,5.7571908394757915e-05,0.0007906213785998323
7.9016,5.742223019555213e-05,0.0007912376152047959
7.906763,5.735717754798644e-05,0.0007915054195351643
7.923077,5.7152100197966e-05,0.0007923495797313668
7.9349,5.700390972701213e-05,0.0007929594933575478
7.940079,5.693911629444416e-05,0.0007932261445914435
7.956441,5.673485814391283e-05,0.0007940666634646645
7.9683,5.6587261550835384e-05,0.000794673939966173
7.973463,5.6523113924553236e-05,0.0007949378500955732
7.989777,5.632089090233687e-05,0.0007957697339289278
8.0016,5.617476417842507e-05,0.0007963707765971157
8.006763,5.611106457672933e-05,0.0007966327628867593
8.023077,5.591025454024863e-05,0.0007974585818955066
8.0349,5.576514941081363e-05,0.0007980552421190021
8.040079,5.5701705442695904e-05,0.0007983160985786387
8.056441,5.550170322798147e-05,0.000799138349790893
8.0683,5.5357183672387526e-05,0.0007997324261901051
8.073463,5.529437381496556e-05,0.0007999905993834655
8.089777,5.509636980914888e-05,0.0008008043978184348
8.1016,5.49532933984571e-05,0.0008013923720205447
8.106779,5.48907367263075e-05,0.0008016494307205319
8.123141,5.469353276889556e-05,0.0008024597098228357
8.135,5.455103626295465e-05,0.000803045135330073
8.140163,5.448910592120689e-05,0.000803299548754896
8.156477,5.429387561640685e-05,0.0008041014947962724
8.1683,5.4152804483703855e-05,0.0008046809045667459
8.173463,5.40913094063443e-05,0.0008049334606912654
8.189777,5.3897451755883315e-05,0.0008057295517541726
8.2016,5.37573729751076e-05,0.0008063047307931371
8.206779,5.3696127336902364e-05,0.0008065561951381169
8.223141,5.350305784702196e-05,0.0008073488386402243
8.235,5.3363550306936214e-05,0.0008079215210050471
8.240163,5.33029193791039e-05,0.0008081703961560663
8.256477,5.311178687159493e-05,0.000808954883314292
8.2683,5.297367817083454e-05,0.0008095216775651877
8.273479,5.291329414048761e-05,0.0008097694758970087
8.289841,5.2722941731544025e-05,0.0008105505627641397
8.3017,5.258539839914281e-05,0.0008111148946
8.306863,5.2525621365532476e-05,0.0008113601405614215
8.323177,5.233718159954492e-05,0.0008121331871164894
8.335,5.2201019497834435e-05,0.0008126917146326904
8.340163,5.214166493465963e-05,0.0008129351679072793
8.356477,5.195455740069463e-05,0.0008137025632437561
8.3683,5.1819358357221454e-05,0.0008142570073298968
8.373479,5.1760246828005076e-05,0.0008144994059253395
8.389841,5.15739071425988e-05,0.0008152634709225733
8.4017,5.1439264549193336e-05,0.0008158155032887066
8.406863,5.138074851853169e-05,0.0008160554038529246
8.423177,5.119628519925009e-05,0.000816811599758374
8.435,5.1062997595616845e-05,0.0008173579514509726
8.440179,5.1004721992819414e-05,0.0008175968119082701
8.456541,5.0821018261935136e-05,0.0008183497235135849
8.4684,5.068828109752265e-05,0.0008188936968493742
8.473563,5.063059337420223e-05,0.0008191300949436727
8.489877,5.044874197381612e-05,0.0008198752498439276
8.5017,5.031734241540313e-05,0.0008204136236637586
8.506863,5.0260064405795336e-05,0.0008206482917591437
8.523177,5.007950494577658e-05,0.0008213879931179426
8.535,4.9949039258823344e-05,0.0008219224264020027
8.540179,4.9891997735935585e-05,0.000822156075942133
8.556541,4.9712185376565235e-05,0.0008228925610877142
8.5684,4.9582261045288895e-05,0.0008234246653528859
8.573563,4.9525796063283934e-05,0.0008236559051484625
8.589877,4.9347800268523704e-05,0.0008243847993809298
8.6017,4.921918767889927e-05,0.0008249114238502149
8.606879,4.91629565374069e-05,0.0008251416592668255
8.623241,4.898569946100949e-05,0.0008258673820706292
8.6351,4.885762213204813e-05,0.0008263917099716608
8.640263,4.880196002956178e-05,0.0008266195701726216
8.656577,4.8626495856426176e-05,0.0008273378108562108
8.6684,4.8499713160306204e-05,0.0008278567375200291
8.673563,4.844444811068101e-05,0.0008280829284946124
8.689877,4.827023589989842e-05,0.0008287959072650541
8.7017,4.8144358125821795e-05,0.0008293110319064857
8.706879,4.808932293132253e-05,0.0008295362394562771
8.723241,4.791583681775891e-05,0.0008302461129923126
8.7351,4.779048513013598e-05,0.0008307589890271922
8.740263,4.773600782610202e-05,0.0008309818722854725
8.756577,4.756427945566314e-05,0.0008316844241492905
8.7684,4.744019698045386e-05,0.0008321920148029712
8.773579,4.738594686557929e-05,0.0008324139284123467
8.789941,4.7214936151578714e-05,0.0008331134185582951
8.8018,4.7091373629115874e-05,0.0008336187921343437
8.806963,4.703767403819933e-05,0.0008338384148608674
8.823277,4.686839783676714e-05,0.0008345306885944804
8.8351,4.674608773299124e-05,0.0008350308527936635
8.840263,4.6692772678069164e-05,0.0008352488651691534
8.856577,4.652470892467071e-05,0.0008359360626280388
8.8684,4.6403275137788396e-05,0.0008364325589814008
8.873579,4.6350183270282896e-05,0.0008366496220601676
8.889941,4.6182824505946285e-05,0.0008373338220894496
8.9018,4.606190146921484e-05,0.0008378281479418367
8.906963,4.6009349191461505e-05,0.0008380429693981177
8.923277,4.584369046079618e-05,0.0008387201082162848
8.9351,4.572399491979983e-05,0.0008392093367548386
8.940279,4.5671663160707606e-05,0.0008394232222882228
8.956641,4.55067009728621e-05,0.0008400974059206111
8.9685,4.538751004750133e-05,0.0008405844945625065
8.973663,4.533571066139156e-05,0.0008407961707833409
8.989977,4.517242575209565e-05,0.0008414633949998821
9.0018,4.505444587547376e-05,0.0008419454598278906
9.006963,4.5003018691618866e-05,0.0008421555827005876
9.023277,4.4840907301733436e-05,0.0008428179103703092
9.0351,4.4723775567970304e-05,0.0008432964372508857
9.040279,4.4672564907872937e-05,0.0008435056439502121
9.056641,4.451113741967374e-05,0.0008441650788150934
9.0685,4.439450112232599e-05,0.000844641510990369
9.073663,4.4343812134372e-05,0.0008448485560075254
9.089977,4.4184028186158176e-05,0.0008455011815182811
9.1018,4.406857855392493e-05,0.0008459726982279572
9.106979,4.401810343226306e-05,0.0008461788400441829
9.123341,4.385899497801395e-05,0.0008468286137238057
9.1352,4.374403467827609e-05,0.0008472980654102135
9.140363,4.369407417287052e-05,0.0008475020767789182
9.156677,4.353658701349639e-05,0.0008481451395094201
9.1685,4.3422797303068835e-05,0.000848609746779952
9.173663,4.337319688081324e-05,0.0008488122599610202
9.189977,4.321684499605119e-05,0.0008494506000580066
9.2018,4.310387575534476e-05,0.000849911795071725
9.206979,4.305448523050638e-05,0.0008501134242012556
9.223341,4.289879628475187e-05,0.0008507489729493344
9.2352,4.278630726347659e-05,0.0008512081467526901
9.240363,4.2737420902006385e-05,0.0008514076914714022
9.256677,4.258332029809835e-05,0.0008520366743076862
9.2685,4.247197805377416e-05,0.0008524911084124848
9.273679,4.242329895515684e-05,0.0008526897816533165
9.290041,4.2269852957311015e-05,0.0008533160128529073
9.3019,4.215898488496431e-05,0.0008537684545137146
9.307063,4.211080306312775e-05,0.0008539650735279941
9.323377,4.1958923698086966e-05,0.0008545848339094311
9.3352,4.1849186716460976e-05,0.0008550326045285608
9.340363,4.180135309832373e-05,0.0008552277787076061
9.356677,4.165057152476507e-05,0.0008558429846633525
9.3685,4.1541627895902096e-05,0.000856287464588314
9.373679,4.149399761354295e-05,0.0008564817858438881
9.390041,4.134385822649925e-05,0.0008570942987632692
9.4019,4.12353797578247e-05,0.0008575368286913946
9.407063,4.118823655813274e-05,0.0008577291402016571
9.423377,4.103963166986159e-05,0.0008583353224368214
9.4352,4.0932261074372e-05,0.0008587732824975579
9.440379,4.0885318608301396e-05,0.0008589647532634146
9.456741,4.0737347678043514e-05,0.000859568280926512
9.4686,4.063043627290902e-05,0.0008600043188512772
9.473763,4.0583974178331015e-05,0.0008601938090316997
9.490077,4.0437516592737526e-05,0.0008607910978751249
9.5019,4.03316977773807e-05,0.0008612226322562875
9.507063,4.0285572266220175e-05,0.0008614107291834192
9.523377,4.0140175811281805e-05,0.0008620036262230197
9.5352,4.003512383089258e-05,0.000862431987431861
9.540379,3.9989195180937005e-05,0.0008626192615813123
9.556741,3.9844420439988895e-05,0.0008632095607908048
9.5686,3.973981876803139e-05,0.0008636360409625671
9.573763,3.969436056188108e-05,0.0008638213774919629
9.590077,3.955106787411861e-05,0.0008644055732376097
9.6019,3.944753618571992e-05,0.0008648276475879678
9.607079,3.940227227873916e-05,0.0008650121731296411
9.623441,3.92595932049649e-05,0.0008655938082791751
9.6353,3.915650594992166e-05,0.0008660140285608451
9.640463,3.911170595515694e-05,0.0008661966446447155
9.656777,3.897048834819987e-05,0.0008667722650504945
9.6686,3.8868456205059164e-05,0.0008671881435628652
9.673763,3.88239814474517e-05,0.0008673694162451491
9.690077,3.8683789178688384e-05,0.000867940802010536
9.7019,3.858249798445316e-05,0.0008683536209244772
9.707079,3.85382137186355e-05,0.0008685341000071253
9.723441,3.839862302771366e-05,0.0008691029800889607
9.7353,3.8297767537809964e-05,0.0008695139847062082
9.740463,3.825393752793111e-05,0.0008696925958211165
9.756777,3.811577787013185e-05,0.0008702555918650955
9.7686,3.801595550778285e-05,0.0008706623490761171
9.773779,3.797231347396839e-05,0.0008708401779987686
9.790141,3.783474744179071e-05,0.0008714007043837556
9.802,3.773535501717397e-05,0.0008718056733893489
9.807163,3.769216088983735e-05,0.0008719816615361556
9.823477,3.755600587987391e-05,0.0008725363895450988
9.8353,3.745763212820747e-05,0.0008729371729873652
9.840463,3.741475217670284e-05,0.0008731118658962017
9.856777,3.727958761458825e-05,0.0008736625111032656
9.8686,3.7181929581273145e-05,0.0008740603446701091
9.873779,3.7139233871759854e-05,0.0008742342722065831
9.890141,3.700465113275019e-05,0.0008747825008711533
9.902,3.6907414479353946e-05,0.000875178584702135
9.907163,3.686515729419867e-05,0.0008753507115186347
9.923477,3.6731956009743847e-05,0.0008758932679930678
9.9353,3.6635716672398846e-05,0.0008762852573588395
9.940479,3.65936412647126e-05,0.0008764566298351371
9.956841,3.646101401415305e-05,0.0008769968046056597
9.9687,3.636519040942278e-05,0.0008773870694669014
9.973553,3.6326047111673284e-05,0.0008775464868901462
9.988887,3.620264401262096e-05,0.0008780490541218192
10.0,3.6113467597752386e-05,0.0008784122197528222
