,r4,r5,v_sum,r0,r1,r2,r3,f,Csat
82.63133725,3.998009888e-10,0.00168116217391,-0.000222476904677,6.06933042757e-46,3.04550321032e-44,4.22846931434e-44,5.57728792811e-43,0.0,1.52945542013
83.1576515,3.96599103532e-10,0.00167814521668,-0.000222077655326,4.11883269581e-47,2.06553099226e-45,2.86782324538e-45,3.78491764634e-44,0.0,1.52873351979
83.68396575,3.93448607414e-10,0.00163139542864,-0.00021589101279,2.81569718897e-48,1.41120474677e-46,1.95931572666e-46,2.58742773696e-45,0.0,1.52823640121
84.21028,3.90348917888e-10,0.00141812434031,-0.000187667739658,2.11785292531e-49,1.06091991177e-47,1.47300667895e-47,1.94615792316e-46,0.0,1.5286319522
84.73659425,3.87298105654e-10,0.00137952336106,-0.000182559471404,1.61251612149e-50,8.07374182088e-49,1.12097412805e-48,1.48178893056e-47,0.0,1.52821622647
85.2629085,3.8429546366e-10,0.00122753985108,-0.000162446702574,1.27506396401e-51,6.38136838199e-50,8.85997420506e-50,1.17169412427e-48,0.0,1.52843331752
85.78922275,3.81339466299e-10,0.00112401275334,-0.00014874642304,8.4785399958e-53,4.24157420517e-51,5.88883763314e-51,7.79118205911e-50,0.0,1.52846908481
86.315537,3.78429177727e-10,0.0010032497473,-0.000132765226024,4.68362242978e-54,2.34223408623e-52,3.25174165318e-52,4.30391966191e-51,0.0,1.52866158854
86.84185125,3.75563823017e-10,0.000815320417054,-0.000107895559648,2.58662297557e-55,1.29317043603e-53,1.79533455284e-53,2.37692462045e-52,0.0,1.52932772829
87.3681655,3.72741577742e-10,0.00084316782403,-0.000111580752258,1.42825175247e-56,7.13833456328e-55,9.91018022151e-55,1.31246292243e-53,0.0,1.52880541309
87.89447975,3.69961751069e-10,0.000793933185957,-0.000105065276547,7.88479008788e-58,3.93966731054e-56,5.46943996466e-56,7.24556760299e-55,0.0,1.52873424238
88.420794,3.67223775244e-10,0.000633004081164,-8.37686905586e-05,4.35199863676e-59,2.17400581014e-57,3.0181638234e-57,3.99918069275e-56,0.0,1.52938929609
88.94710825,3.64526151803e-10,0.00062766070749,-8.30615743591e-05,2.40173099486e-60,1.19949769866e-58,1.66524945565e-58,2.20702187935e-57,0.0,1.52914831839
89.4734225,3.61868067427e-10,0.000599465984543,-7.93304201404e-05,4.29568728092e-62,2.14494502554e-60,2.97705516144e-60,3.94743450576e-59,0.0,1.52905703608
89.99973675,3.59248098391e-10,0.000737899930313,-9.76501051337e-05,2.37002063447e-63,1.18309695578e-61,1.64259123375e-61,2.17788228213e-60,0.0,1.52792240209
90.526051,3.56666926544e-10,0.000436194270436,-5.77238247004e-05,4.23388390514e-65,2.11320265537e-63,2.93214925813e-63,3.89064153909e-62,0.0,1.529571101
91.05236525,3.54122438342e-10,0.000499398186385,-6.60879281857e-05,7.560901103e-67,3.77310384261e-65,5.25011492759e-65,6.94793634472e-64,0.0,1.52894794825
91.5786795,3.51614314926e-10,0.000427403458732,-5.6560491303e-05,1.3496219077e-68,6.73397496086e-67,9.24490609796e-67,1.24020761065e-65,0.0,1.52922687177
92.10499375,3.49140968609e-10,0.000598908237631,-7.92566118003e-05,2.40833769845e-70,1.20139063166e-68,1.75519098227e-68,2.21309295703e-67,0.0,1.52788787421
92.631308,3.46703053718e-10,0.000358740334958,-4.74739431353e-05,4.29501150929e-72,2.1422788704e-70,2.23360656418e-70,3.94681348672e-69,0.0,1.52927288844
93.15762225,3.4429872977e-10,0.00044248013913,-5.85556676075e-05,7.65756277439e-74,3.81886272061e-72,1.15729113124e-71,7.03676158437e-71,0.0,1.52852074349
93.6839365,3.41927781826e-10,0.000382551891289,-5.06250508046e-05,1.36472008999e-75,6.80500069864e-74,-4.36798316183e-73,1.25408177156e-72,0.0,1.52875299806
94.21025075,3.39589266954e-10,0.000399097018921,-5.28145539024e-05,2.43140340204e-77,1.21221636439e-75,4.66857271478e-74,2.23428870444e-74,0.0,1.52846877777
94.736565,3.37282881605e-10,0.000304011875935,-4.02314421286e-05,4.33020286493e-79,2.15866196363e-77,-3.78207567754e-75,3.97915184632e-76,0.0,1.52899530248
95.26287925,3.3500770682e-10,0.000287964056403,-3.81077508403e-05,7.70982268468e-81,3.84305447704e-79,3.23432261038e-76,7.08478472894e-78,0.0,1.52898676549
95.7891935,3.32762982712e-10,0.000312950586984,-4.1414348728e-05,1.37238967116e-82,6.84008459096e-81,-2.73411350893e-77,1.26112957061e-79,0.0,1.52867169315
96.31550775,3.30548454876e-10,0.000225580054346,-2.98521514958e-05,2.44220200578e-84,1.21711330877e-82,2.31681128083e-78,2.24421185009e-81,0.0,1.52922154769
96.841822,3.28363327925e-10,0.000196394670214,-2.598989788e-05,4.34508169875e-86,2.16529600453e-84,-1.9621741725e-79,3.99282442747e-83,0.0,1.52936662822
97.36813625,3.26207104377e-10,0.000138589610251,-1.8340253562e-05,7.72917674784e-88,3.85151304334e-86,1.66197686742e-80,7.10256971529e-85,0.0,1.52979010674
97.8944505,3.24078929674e-10,0.000172335727778,-2.28060531824e-05,1.37474539887e-89,6.85005434751e-88,-1.407664478e-81,1.26329431226e-86,0.0,1.52942879087
98.42076475,3.21978430889e-10,0.000150769212099,-1.99520440855e-05,2.44480628965e-91,1.2181285614e-89,1.1922586561e-82,2.24660499243e-88,0.0,1.52954557032
98.947079,3.19904978433e-10,0.00015946455706,-2.11027445505e-05,4.34722575915e-93,2.16589029748e-91,-1.00980459431e-83,3.99479464813e-90,0.0,1.5294029654
99.47339325,3.17857919102e-10,0.000213353968704,-2.82342111416e-05,7.72909856163e-95,3.85052884734e-93,8.55264374423e-85,7.10249783229e-92,0.0,1.52887289751
99.9997075,3.15836618777e-10,0.000313764084086,-4.1522004647e-05,1.37398239196e-96,6.84422749383e-95,-7.24366568952e-86,1.26259315634e-93,0.0,1.52798902152
100.52602175,3.13841176019e-10,0.000221263161304,-2.9280876157e-05,2.44176219233e-98,1.21622151552e-96,6.13489360146e-87,2.24380767011e-95,0.0,1.52858000897
101.052336,3.11870780817e-10,0.000233267477384,-3.08694699871e-05,4.33855693679e-100,2.16082108161e-98,-5.19576753303e-88,3.98682859076e-97,0.0,1.52838665745
101.57865025,3.09924806776e-10,0.000299591214689,-3.96464356175e-05,7.70744509854e-102,3.83829072829e-100,4.40034320234e-89,7.08259978867e-99,0.0,1.52776484923
