,A,B,C
1.77,0.5923046004474604,0.391679274011871,0.01915462030892853
1.8,0.5864458475143913,0.39759712366967137,0.019222480385760535
1.83,0.5807409359177607,0.40205878533906936,0.022104445932288296
1.86,0.5768917879311839,0.40436355689179665,0.02428611574225606
1.89,0.5704688547389999,0.40760222819362346,0.02277997744809158
1.92,0.5684380796963927,0.41407848642457,0.021459098825435702
1.95,0.5630714188528482,0.41753362416311096,0.024142531290449683
1.98,0.5573424154181839,0.4202175869020973,0.022640109793166288
2.01,0.5519554181444671,0.4255303687303478,0.023536977200697393
2.04,0.5475368835314619,0.4293123884418569,0.024284249464913175
2.07,0.5410280696073513,0.43222646497039213,0.025654876833470387
2.1,0.5373956133557921,0.4360475315489863,0.025963583094714447
2.13,0.5337790039407284,0.44172546532587936,0.025338192371036978
2.16,0.5271718931173756,0.4464218612752745,0.027615152908011458
2.19,0.5241551086888133,0.44943643124463106,0.027802963222796292
2.22,0.5185876777514827,0.45359531007847653,0.028769269011769898
2.25,0.5158458453621289,0.45529866977664635,0.029581746676142887
2.28,0.510506091797728,0.4601114839316445,0.031345954401459285
2.31,0.5047792991056508,0.4637097154607615,0.03283356448509038
2.34,0.5004319900283977,0.46710558754807846,0.031146052183333273
2.37,0.4959086439103442,0.4695470785171315,0.031629467788178184
2.4,0.49100906123389876,0.4729851407442251,0.036661476341157975
2.43,0.4866966941261383,0.4782611565812163,0.033814465862127975
2.46,0.4817020253956471,0.48002034975671887,0.03681243543311709
2.49,0.4763818871004599,0.4848689518563107,0.035357541151840984
2.52,0.4734726991950108,0.4860099359093608,0.037080500415792805
2.55,0.4680316672601782,0.49195508443245073,0.038306628957437534
2.58,0.4660427132819747,0.49460601221496925,0.03828601395044485
2.61,0.46152679462079566,0.49816014056305963,0.041536300545746314
2.64,0.45832418074974624,0.501700913121986,0.04032451177592087
2.67,0.45268339515431666,0.5057298920876666,0.041410533589117955
2.7,0.4493656582160134,0.5110146853071946,0.04162070065737068
2.73,0.44395443022849995,0.5148029563389014,0.040299146328822866
2.76,0.4376081144773811,0.5178475328887975,0.04453470059624151
2.79,0.4357139834152376,0.5190039568993592,0.04209342122921093
2.82,0.43007635528459964,0.5225404843959951,0.04424737668400563
2.85,0.4273419249595642,0.5255625002349839,0.045222126482927144
2.88,0.4223184360141385,0.5290330545571154,0.042042847868734225
2.91,0.4216937575812239,0.5301504240095237,0.04751638230294078
2.94,0.41602113213052627,0.5336845106341702,0.04599331911319794
2.97,0.4146629331770065,0.5370363540396224,0.0469607414799668
3.0,0.4106887662084273,0.5380165281039851,0.04552274496505548
3.03,0.4042731357394315,0.5432347828226346,0.04784324524685761
3.06,0.40026344006763204,0.5459730941210292,0.04804890460836757
3.09,0.4001755412350253,0.5485586284888586,0.050479613371685876
3.12,0.3946960060971908,0.5512854426533473,0.050453483717447276
3.15,0.3920103774004115,0.5534228914896985,0.04993077422160955
3.18,0.38682152672330494,0.5560294448853889,0.052524522308146464
3.21,0.38307790737282904,0.5586131103341624,0.05096019897344827
3.24,0.381997812942211,0.5604545115595088,0.056652754892777955
3.27,0.3796432673251917,0.5643198040063048,0.05427452779951431
3.3,0.3755244417058115,0.5677282671063475,0.055955570853089526
3.33,0.372695460472605,0.5711618453993892,0.05614362257433545
3.36,0.36931252932076075,0.5714236645595189,0.056619352180425304
3.39,0.3664350437655502,0.5762883682366257,0.05731447998934514
3.42,0.36374776022357674,0.5743631452280039,0.05984024547971319
3.45,0.3603204762925656,0.5746550155923,0.05882681225591868
3.48,0.3565520559324992,0.5799600046728174,0.059068597448029114
3.51,0.35291708100174135,0.581339010294097,0.06206559361813928
3.54,0.348486391371298,0.584424185819903,0.05925114763048289
3.57,0.3462053346552537,0.5846187765510534,0.06212389463021778
3.6,0.34270407272743597,0.5876969863019013,0.06380145016974458
3.63,0.34181233780722037,0.5904841071759113,0.0626172007722004
